YFL021W	YDR520C	YCR096C	YML113W	YJL110C	YCR040W	YKR034W	YPR199C	YER040W	YDL170W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YDR545W	YNL339C	YCR018CA	YCR019W	YNL337W	YER002W	YGR019W	YEL063C	YKR039W	YBL109W	YBL112C	YHR156C	YHR157W	YBL113C	YLR023C	YDR041W	YBL111C	YLR467W	YLR465C	YLR463C	YDR040C	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YHR037W	YBR006W	YIR005W	YDR210W	YIR032C	YNL142W	YBR208C	YMR257C	YHR029C	YOR348C	YOR375C	YBR102C	YIR028W	YBR166C	YBR103W	YLR082C	YLR142W	YHL016C	YKL178C	YMR098C	YIR031C	YJR110W	YJR109C	YMR087W	YMR086CA	YKR093W	YDR067C	YDR068W	YJL088W	YDR522C	YDR317W	YGR072W	YGR071C	YDR473C	YLR047C	YLR048W	YOL159C	YGR296W	YNL241C	YLL065W	YJR044C	YJR011C	YMR258C	YLR439W	YLL048C	YKL049C	YDR319C	YOR102W	YLR054C	YAL025C	YOL042W
0.6561975	0.6183552	0.7254106	0.7897307	0.1390578	0.4361575	0.2512527	0.4948590	0.6033405	0.1262388	0.7149057	0.5399575	0.4790425	0.1365979	0.3684561	0.5875379	0.2438770	0.2648889	0.2073741	0.0818679	0.2116862	0.0000000	0.3775267	0.2056280	0.6694093	0.1056943	0.5379522	0.5199728	0.5116559	0.3629502	0.1367917	0.1349912	0.3893878	0.3676954	0.2633414	0.2251757	0.5905862	0.5550636	0.3070868	0.6297360	0.6968609	0.0073101	0.5623676	0.2070806	0.6529074	0.5835502	0.2220242	0.0024331	0.0618161	0.5677166	0.0566211	0.3054940	0.0002250	0.0730537	0.5319199	0.5081104	0.3257212	0.3850581	0.5739261	0.0000000	0.4049013	0.3688051	0.2924573	0.3896078	0.6419497	0.5952928	0.4841477	0.0095731	0.6245508	0.4691546	0.0000348	0.4539752	0.4893796	0.0468007	0.0256752	0.6136746	0.0002571	0.0276742	0.0001546	0.4085101	0.1383572	0.6843590	0.1637922	0.1813497	0.5887354	0.6962346	0.0114507	0.0057757	0.0003048	0.7957751	0.0225487	0.2065769	0.2289405	0.6127898	0.5560229	0.4827184	0.6867901	0.5007687	0.6546448	0.0136161
0.7565663	0.5504992	0.1386616	0.6548866	0.5401785	0.6190161	0.5218372	0.5767834	0.7039856	0.3151903	0.3880032	0.3238974	0.3622823	0.3406627	0.2000713	0.4530901	0.1349265	0.0771429	0.3188737	0.3966477	0.0906757	0.1095741	0.1486829	0.4791758	0.7066349	0.5143937	0.5778473	0.0583104	0.5183047	0.2657630	0.0030988	0.1166353	0.1066472	0.4241011	0.2924051	0.7368840	0.4457706	0.1404425	0.5142689	0.5044601	0.6765348	0.2095061	0.0656458	0.5115344	0.6633821	0.5714660	0.4908148	0.5251813	0.0731254	0.6220409	0.4676250	0.2668073	0.1349785	0.5097498	0.6469751	0.4312539	0.4796310	0.5993933	0.5149079	0.2816523	0.0322284	0.2606805	0.1963523	0.4160432	0.5541103	0.3741125	0.0352001	0.0030056	0.0422212	0.6184044	0.2251239	0.4809805	0.5139687	0.6471089	0.0789813	0.6922540	0.0378926	0.0203793	0.0331980	0.2591818	0.6064062	0.5528075	0.6321504	0.7504444	0.0912195	0.1126046	0.0259831	0.6902904	0.2864998	0.2365758	0.0094581	0.1789749	0.5510139	0.0667317	0.1620895	0.5894117	0.5778509	0.5532793	0.3321383	0.3110255
0.6493871	0.8490021	0.1718619	0.7248026	0.1956539	0.4517582	0.2467479	0.4390073	0.7473612	0.3096054	0.5908419	0.0633318	0.1059971	0.6938199	0.4083826	0.6483590	0.2936440	0.0499705	0.2894129	0.0005093	0.1763824	0.0000649	0.0199193	0.4386181	0.5991838	0.0942167	0.4774560	0.0000000	0.5636720	0.6212322	0.0829702	0.2323571	0.2938094	0.1786766	0.5549173	0.6709544	0.1232023	0.6823804	0.1963082	0.6618013	0.7766093	0.2907202	0.1511753	0.8426698	0.7027528	0.1506344	0.6667108	0.1481944	0.0009308	0.7377634	0.6415143	0.3057101	0.0943994	0.0535175	0.8202543	0.4258093	0.6818824	0.1644541	0.6464236	0.3865335	0.2151535	0.5305094	0.5963403	0.0802413	0.6213944	0.1662470	0.2361964	0.0604969	0.5272468	0.7137274	0.2123742	0.4925894	0.5141167	0.3605661	0.0681325	0.6448188	0.0005646	0.0274787	0.0000000	0.4122527	0.5841929	0.3938423	0.2628902	0.1958317	0.5496103	0.2662800	0.0424287	0.1464500	0.1934166	0.5171453	0.0000000	0.0097035	0.3538127	0.5197961	0.0000000	0.4573589	0.6393881	0.7352891	0.4129866	0.5539483
0.6617481	0.6679290	0.2668717	0.7409360	0.2992592	0.5983384	0.7914580	0.6372188	0.6798933	0.2990607	0.8000957	0.4574425	0.2034224	0.1240682	0.0013950	0.3603474	0.4531213	0.0359451	0.3082766	0.0347553	0.5810343	0.0046459	0.1607552	0.6045614	0.5559040	0.3142216	0.3012857	0.0930631	0.6679077	0.1357953	0.1173397	0.0025039	0.2103236	0.2956261	0.5719441	0.5876941	0.1685753	0.2348954	0.0448525	0.4685365	0.7265258	0.3556014	0.0571747	0.2941036	0.5840967	0.1642407	0.4481731	0.7026787	0.1251851	0.5291566	0.2821000	0.0000000	0.0937871	0.6581584	0.5856094	0.2037297	0.6887227	0.4558677	0.0534444	0.1874737	0.0949186	0.0236709	0.5886429	0.3631654	0.6113748	0.5161168	0.4459547	0.0996391	0.3411213	0.6506296	0.1493569	0.4235107	0.6513837	0.4609258	0.0288531	0.6028753	0.0356106	0.0385601	0.0000239	0.4017886	0.7355204	0.4963645	0.6426600	0.6185634	0.6328770	0.0918057	0.0329294	0.5335071	0.7134722	0.5957921	0.0155942	0.0000000	0.1240189	0.0966693	0.3508559	0.5171651	0.5474665	0.4359401	0.2983288	0.2321552
0.6565959	0.6168678	0.5140086	0.6625016	0.7052769	0.7268211	0.3621241	0.6292453	0.0498446	0.3607247	0.6413470	0.2929747	0.6544373	0.4699132	0.6112503	0.3913758	0.0061227	0.0066557	0.7732372	0.1760108	0.5052067	0.0783001	0.2002930	0.6926942	0.6394234	0.6745719	0.4596899	0.0051132	0.2999667	0.5872452	0.0012452	0.1962640	0.1092328	0.3739491	0.6467891	0.7501822	0.3260105	0.4438827	0.2485651	0.2088694	0.5838539	0.2788274	0.1439988	0.2132769	0.6544501	0.6455790	0.1910201	0.3872498	0.6072553	0.7156305	0.0910052	0.6032632	0.2959869	0.0047181	0.1411772	0.1920418	0.5849721	0.6557631	0.5022476	0.0000000	0.4101517	0.3389550	0.6604904	0.4381799	0.7093345	0.2881108	0.0456150	0.0044409	0.6247887	0.0001667	0.3231216	0.2935610	0.5010774	0.1811142	0.3672176	0.5933846	0.0877934	0.2543643	0.3501478	0.3044445	0.0542999	0.4081864	0.5259472	0.3211112	0.5250264	0.3442153	0.0325725	0.6162489	0.4504088	0.1697597	0.0506360	0.0372520	0.4695441	0.0505795	0.6162016	0.6049864	0.6004032	0.6174645	0.5824636	0.5220776
0.6724389	0.6340147	0.1238153	0.6688444	0.5214115	0.4703325	0.2567629	0.7855325	0.0000000	0.4231752	0.3554862	0.3175237	0.7099091	0.2232379	0.3732766	0.3074376	0.3727835	0.0140498	0.7341322	0.0001091	0.6312619	0.0476917	0.1639103	0.3171138	0.6140325	0.0000000	0.1264505	0.0703695	0.1860127	0.7372905	0.3374631	0.0006962	0.0000000	0.3822946	0.6547284	0.2497554	0.2199687	0.4676230	0.2506973	0.5867388	0.5811187	0.7321122	0.2530196	0.4380418	0.7064915	0.2629601	0.1451800	0.0001117	0.7585299	0.1927953	0.2325659	0.7061687	0.2727537	0.3842786	0.0696843	0.6063341	0.4585066	0.7366030	0.4861066	0.3952177	0.0934744	0.6312125	0.7483905	0.5908485	0.7114918	0.0030052	0.0369512	0.5574226	0.0827356	0.5553629	0.1020879	0.5782737	0.4467117	0.1762082	0.7384669	0.6868875	0.0336003	0.0000282	0.0002037	0.5003610	0.4032097	0.4396350	0.2154543	0.0000000	0.2521466	0.3193520	0.0000028	0.4920216	0.3068900	0.6402522	0.0092546	0.0291016	0.0447432	0.0784510	0.5304793	0.5888204	0.7110646	0.6993498	0.4065263	0.4697915
0.6541765	0.5897415	0.4676712	0.6078887	0.4945384	0.4161577	0.4021932	0.6490086	0.7297192	0.3173681	0.5839105	0.4475441	0.0877287	0.0947634	0.3857067	0.6934853	0.5819888	0.3064964	0.6077168	0.0007124	0.5676367	0.0644986	0.3678942	0.7201954	0.6868291	0.2953021	0.4117600	0.2499115	0.4920402	0.4036935	0.0049362	0.1463207	0.1202214	0.4071542	0.0000000	0.3012473	0.5224833	0.6605635	0.0285021	0.4503130	0.5983812	0.6010850	0.1046052	0.1416925	0.7151180	0.6252579	0.4151789	0.4834345	0.1045140	0.6321451	0.0895614	0.0022187	0.1027064	0.2881247	0.4135512	0.3214842	0.4818099	0.1928237	0.1287291	0.2786388	0.3207652	0.2685900	0.2711068	0.1224126	0.6546032	0.1074062	0.4479820	0.3898904	0.4852073	0.3310193	0.0001512	0.5948903	0.7405310	0.2074871	0.0261066	0.5437361	0.0241541	0.0229492	0.0247449	0.0000000	0.3883523	0.4615558	0.6253312	0.2461304	0.4314774	0.3135448	0.0108383	0.4650273	0.6854308	0.3721874	0.0287010	0.1909570	0.0124116	0.1087721	0.5655819	0.6252114	0.6328516	0.4007198	0.3937935	0.5584250
0.6561325	0.4727007	0.3838432	0.6661487	0.2782952	0.3017889	0.5434707	0.7422127	0.7832249	0.3952922	0.4293083	0.0347343	0.4349406	0.1421154	0.1010411	0.6386055	0.6337281	0.0361548	0.2856885	0.3106641	0.0769030	0.0000000	0.1254971	0.8186161	0.5675477	0.2944553	0.3509554	0.3777829	0.7289446	0.5355705	0.0705910	0.1540046	0.0144432	0.4326926	0.2500928	0.3937363	0.6803820	0.2350204	0.1539619	0.1190407	0.5563173	0.2697635	0.0710488	0.5326073	0.1513434	0.3416847	0.2470632	0.0507634	0.1318495	0.5536507	0.0441978	0.2696123	0.0000000	0.3227001	0.0000000	0.2946657	0.7247918	0.2867545	0.4322909	0.0803400	0.0604236	0.3028050	0.5723624	0.4859092	0.7651529	0.4771435	0.0241526	0.0084781	0.5700075	0.3830847	0.0000000	0.5674200	0.7603687	0.3123900	0.0492894	0.7344948	0.0348429	0.0068344	0.0306524	0.3348270	0.1777713	0.5847859	0.6401564	0.1708500	0.2780377	0.3183686	0.0205012	0.2747408	0.2287568	0.5894329	0.0473858	0.1672069	0.0786644	0.2677229	0.5887976	0.4702173	0.6582429	0.4280702	0.4833608	0.4821453
0.6618656	0.5838678	0.6111690	0.4842129	0.4209762	0.6168597	0.3394044	0.6643416	0.5305825	0.1062997	0.7163146	0.4403223	0.5686653	0.2735333	0.0196209	0.3978462	0.6146755	0.5867482	0.5361810	0.0002833	0.1882169	0.0788509	0.0040490	0.6315519	0.7407306	0.5798132	0.6088759	0.0000000	0.7099505	0.3186277	0.0000154	0.1862634	0.5138867	0.4491595	0.7290775	0.3829029	0.5725486	0.6091492	0.4298507	0.5861613	0.5959781	0.0646771	0.6310364	0.6041154	0.7057036	0.2482275	0.1527939	0.0288159	0.0958303	0.6175609	0.0919904	0.0000000	0.0024963	0.5613112	0.7196226	0.4206629	0.3277176	0.3020194	0.6063471	0.3066044	0.2708744	0.0000000	0.5865562	0.4278839	0.7264193	0.5201475	0.3022013	0.0058288	0.0587384	0.5626801	0.0000482	0.5432325	0.6944352	0.2591550	0.0828905	0.6152939	0.0628252	0.0460318	0.0454790	0.3391021	0.0000000	0.3760697	0.5677239	0.5505333	0.5065340	0.1570393	0.0252157	0.3462523	0.3225420	0.6388960	0.0089348	0.0361280	0.0206652	0.0027711	0.6197834	0.7263229	0.6180904	0.7101420	0.5155349	0.5221240
0.5152033	0.3415783	0.5753392	0.0000000	0.2637327	0.3203970	0.1027946	0.7096918	0.1352194	0.0000000	0.5498097	0.6497255	0.3732662	0.3083182	0.2764197	0.5489619	0.6476759	0.5917202	0.0975186	0.0874173	0.0003861	0.2512920	0.0001703	0.3839898	0.7194855	0.0051272	0.0056659	0.0573952	0.5889231	0.6084536	0.4989169	0.6449565	0.7016176	0.4247030	0.6487160	0.4428478	0.6975239	0.7563840	0.0969098	0.3943897	0.0177955	0.0139293	0.7541828	0.6372129	0.5869709	0.6496213	0.3199692	0.0000236	0.0000000	0.5877517	0.1513842	0.6442174	0.2741363	0.0357200	0.0000000	0.6788370	0.3525259	0.7500107	0.0857985	0.7575236	0.0000000	0.7938915	0.6544074	0.4993435	0.5486003	0.5896541	0.2409088	0.0157589	0.5998736	0.5929867	0.1701182	0.6864451	0.6530731	0.0016865	0.3081882	0.6026730	0.1098151	0.1977241	0.0000000	0.0476815	0.6520762	0.0000000	0.2450417	0.0176691	0.0512589	0.6515270	0.0000000	0.0615957	0.2506834	0.7435082	0.0155838	0.3492246	0.2949403	0.3604351	0.3079633	0.5350871	0.4940217	0.4632865	0.7697828	0.2729273
0.0000000	0.5541740	0.5671459	0.6110859	0.5753703	0.7313476	0.6644341	0.1608713	0.0000000	0.6941968	0.7545996	0.2669954	0.7702897	0.0048633	0.4724451	0.0000000	0.0007592	0.0346196	0.0000000	0.0395483	0.4690714	0.0685771	0.5343957	0.7023470	0.0000000	0.0000000	0.0564468	0.2794779	0.1380011	0.2012316	0.1142115	0.0802858	0.2288356	0.1356916	0.5587304	0.5895979	0.5605455	0.1013425	0.3250072	0.1732406	0.7092759	0.6177144	0.0000000	0.4100179	0.3854629	0.7085024	0.4259463	0.5887923	0.7024595	0.0000000	0.3516798	0.7046677	0.4578011	0.0337591	0.7066539	0.0958520	0.7112034	0.0000000	0.1110462	0.5962089	0.5038754	0.2482253	0.1635921	0.8487729	0.6813039	0.0013414	0.0097747	0.0007765	0.0000000	0.0000000	0.0000000	0.0541112	0.5160619	0.0161148	0.7061322	0.4476738	0.0017637	0.7104778	0.1867783	0.2048032	0.1406277	0.0000000	0.2441367	0.0000000	0.0000000	0.1404603	0.0007904	0.5607203	0.6815998	0.5213333	0.0349013	0.2328579	0.2066455	0.0563642	0.2348247	0.0570455	0.6938051	0.1015048	0.2362571	0.2559207
0.7007631	0.3785354	0.0504957	0.1502646	0.4946253	0.0485243	0.5744363	0.6228639	0.6791039	0.3827193	0.5789520	0.0501694	0.1149917	0.5628404	0.2723364	0.5551915	0.3439425	0.0223225	0.7859239	0.0005262	0.2297699	0.0000000	0.5337784	0.5679735	0.7454716	0.3103284	0.2748382	0.3388810	0.5386581	0.1815378	0.0504603	0.0011692	0.2129183	0.4482385	0.6361488	0.5748639	0.1147639	0.2123496	0.1153768	0.0251845	0.4070104	0.0009136	0.5493313	0.5575321	0.1566842	0.3785802	0.3756587	0.0383352	0.0071593	0.4697017	0.1100269	0.3414694	0.1861570	0.4618390	0.5253624	0.3507111	0.6633222	0.6136800	0.2825762	0.2445632	0.0142366	0.1330601	0.1828409	0.4848732	0.5950638	0.4211655	0.0985289	0.0002443	0.4965430	0.2541256	0.2287531	0.5799711	0.5576555	0.4785128	0.0416581	0.5869786	0.0000432	0.0486352	0.0454924	0.0000000	0.6992176	0.3228507	0.4346168	0.2272042	0.2167276	0.1463753	0.0090580	0.3884650	0.3228962	0.5207197	0.0392907	0.0787621	0.3561916	0.0839692	0.3901801	0.5517775	0.5376242	0.6519298	0.2299209	0.3384655
0.6809369	0.6223899	0.0755871	0.1140330	0.2455671	0.5035418	0.3165839	0.3816247	0.3250827	0.5648048	0.1906771	0.2010061	0.5292580	0.7601718	0.6837134	0.5906008	0.5019327	0.0241358	0.4120735	0.0004928	0.0070384	0.1990855	0.5839493	0.5976049	0.3877016	0.2739573	0.3664146	0.3179445	0.4029383	0.7253707	0.5526343	0.1599680	0.0862936	0.3919675	0.0000000	0.1327020	0.3034415	0.2473119	0.3479802	0.0698428	0.4957966	0.3894631	0.2659192	0.6057492	0.2441474	0.4503148	0.5900202	0.4250496	0.0045225	0.4010290	0.1511061	0.5160959	0.1192609	0.1517460	0.6436623	0.7150914	0.3928175	0.7082049	0.5326726	0.0000000	0.5222439	0.6537438	0.3035097	0.4013484	0.6054021	0.1423825	0.5395313	0.0012480	0.8403051	0.1343658	0.2564525	0.4043579	0.5257556	0.0651367	0.0000000	0.5181095	0.0067117	0.1002024	0.1257388	0.3805587	0.4416919	0.1580671	0.1274379	0.5380172	0.5605548	0.1819332	0.0368692	0.6681283	0.5621049	0.7161598	0.0390126	0.0899329	0.0336930	0.5358321	0.3024816	0.5180619	0.5882326	0.4338112	0.0000000	0.6438226
0.6724192	0.6979285	0.6273521	0.7919618	0.4456583	0.7256332	0.4543495	0.0000000	0.6333597	0.2365806	0.5931159	0.0766147	0.5925020	0.6650089	0.0070218	0.4158238	0.0583215	0.5534811	0.4606984	0.0016975	0.5427427	0.0505527	0.3964945	0.5163372	0.7684175	0.5962584	0.1259573	0.2664385	0.6899221	0.3287449	0.0108764	0.0091376	0.3079075	0.4454977	0.0054440	0.6494573	0.1225050	0.1277774	0.1394782	0.3408240	0.7253516	0.2375921	0.0689473	0.4221741	0.3326796	0.1773784	0.5689426	0.0004483	0.0006290	0.5487419	0.3285449	0.0869282	0.0899764	0.3346859	0.0000000	0.2878302	0.1693518	0.5980751	0.0724900	0.2614476	0.0014402	0.2450540	0.3752124	0.4473798	0.0033197	0.7148469	0.0903247	0.2768249	0.5533688	0.5346448	0.0372004	0.7154512	0.2233020	0.0000000	0.0697534	0.7060857	0.0369632	0.0405799	0.0449670	0.6871313	0.6345454	0.5647499	0.6500874	0.6477780	0.3266533	0.6029670	0.0000578	0.3806739	0.0819269	0.5978364	0.0051119	0.1746938	0.0285209	0.0799652	0.4354402	0.6832087	0.8189620	0.4547662	0.4153261	0.0000000
0.6860054	0.7907194	0.6075024	0.5912742	0.3790851	0.8268578	0.4691677	0.7109812	0.1056368	0.7661389	0.6364487	0.0000000	0.2255161	0.5452999	0.0008037	0.2717069	0.0081185	0.0030937	0.6091078	0.0011989	0.0515062	0.0000000	0.4708219	0.3223012	0.8215493	0.0593923	0.2101656	0.1461807	0.1657157	0.3708833	0.0305425	0.0056850	0.0000000	0.2448065	0.6616527	0.6005652	0.6226014	0.4391157	0.3467822	0.1385235	0.7571981	0.1502358	0.1315240	0.4304304	0.7206426	0.5415109	0.3592626	0.0480735	0.2471592	0.0432975	0.6367707	0.7367240	0.0498591	0.0223464	0.0847212	0.0057329	0.4174678	0.6063154	0.0578261	0.0000000	0.3618876	0.6059708	0.2955185	0.1704158	0.6222579	0.3334498	0.0151450	0.0339634	0.1304610	0.0020341	0.2252472	0.6061700	0.5101625	0.5353087	0.2367470	0.6854082	0.0000000	0.1427266	0.2765552	0.3446375	0.1248658	0.5298187	0.1832608	0.2530379	0.1210394	0.3216668	0.0234395	0.3786018	0.6672658	0.5918367	0.0042153	0.0000000	0.2939410	0.2444572	0.6883525	0.6363918	0.3471276	0.5891608	0.6633621	0.0000000
0.6469456	0.7423313	0.5517167	0.6442643	0.1577156	0.6805801	0.3468736	0.5649677	0.8062936	0.2966131	0.5198341	0.0000000	0.1492179	0.7214940	0.2404137	0.6642840	0.4322114	0.3841106	0.4608745	0.0004030	0.0389594	0.0001223	0.4271722	0.4494511	0.5996021	0.2336005	0.5225501	0.5001714	0.6930975	0.3198440	0.4858261	0.0000000	0.0083936	0.3578151	0.6289538	0.5833422	0.7232551	0.2779269	0.0691987	0.6846724	0.6577856	0.0209576	0.4708896	0.5843144	0.6616443	0.7590442	0.4139569	0.0513812	0.0000962	0.5600784	0.6047297	0.3027130	0.0016375	0.0296774	0.0000000	0.4305503	0.5843252	0.2094026	0.8725174	0.3685626	0.0115060	0.6580246	0.7792970	0.3640479	0.6394289	0.6293433	0.7262868	0.0119077	0.5559997	0.5599614	0.2367832	0.5771811	0.6094448	0.1101132	0.1224618	0.8041143	0.0530423	0.0523766	0.0457470	0.0000000	0.0000000	0.4677002	0.7461514	0.2069465	0.3741740	0.1014196	0.0006775	0.1537453	0.0482480	0.2017478	0.0188064	0.0397729	0.0681050	0.6288834	0.0182298	0.5667915	0.5286048	0.4881063	0.6467938	0.6961956
0.6609497	0.2883156	0.5784240	0.0929539	0.4204426	0.3578939	0.0550937	0.5666689	0.2283152	0.6982430	0.6679971	0.1843392	0.4066370	0.2589839	0.6959745	0.4479677	0.0533798	0.2822450	0.5072634	0.2421388	0.4899592	0.0791377	0.1483834	0.1165456	0.3726008	0.0225909	0.0373743	0.4179658	0.2120568	0.6548930	0.1389679	0.0225695	0.0000000	0.3596313	0.2818128	0.0009590	0.2117448	0.3194881	0.4221624	0.0000420	0.3465354	0.6464094	0.5162253	0.5330885	0.4904170	0.2405087	0.3117047	0.0028192	0.1100621	0.0020486	0.1728856	0.5495326	0.0397980	0.0001715	0.3908816	0.3092546	0.3197649	0.6948585	0.2620559	0.6067917	0.3977066	0.4694115	0.7108156	0.1168393	0.6323937	0.4130642	0.5972154	0.5959826	0.1609831	0.2483505	0.1879471	0.5081883	0.6688012	0.0254698	0.1043947	0.6848362	0.0672309	0.0810914	0.1910155	0.4053663	0.7171931	0.1173273	0.5154673	0.0389242	0.3162866	0.6743890	0.0963540	0.2258913	0.5017191	0.1222758	0.0187703	0.0046658	0.0049677	0.3644650	0.8333089	0.5577332	0.6157028	0.4609685	0.6729055	0.6158330
0.3753294	0.4699177	0.2155489	0.7446632	0.6383908	0.1368155	0.5808908	0.0832567	0.0000000	0.7208839	0.6733054	0.1535334	0.5632111	0.2271445	0.5200710	0.2627682	0.0019379	0.3484707	0.5698453	0.0008683	0.3610292	0.0005942	0.2316113	0.5433016	0.0000000	0.5928060	0.1213771	0.1819583	0.3870157	0.4159095	0.5661913	0.0002167	0.2214112	0.2239956	0.5968847	0.6234174	0.1633651	0.0000000	0.3237616	0.2222159	0.6797514	0.1919065	0.0191034	0.5827873	0.6818899	0.1582078	0.5335625	0.0004775	0.7756507	0.0000000	0.2900328	0.3462730	0.5844850	0.7564687	0.2985865	0.0276854	0.3222346	0.6287417	0.0000000	0.4789274	0.4510953	0.5317744	0.5869896	0.5143550	0.3586409	0.0254523	0.1728554	0.0105234	0.6088274	0.0491609	0.1060767	0.1680779	0.3440617	0.1694314	0.6489236	0.4776576	0.0280150	0.0000340	0.3801564	0.0000000	0.3862534	0.3749474	0.4425959	0.0000000	0.2202497	0.6960614	0.0173103	0.6313996	0.8010004	0.1006116	0.0454810	0.0102289	0.7558063	0.0036732	0.3651203	0.4138968	0.1895748	0.5479552	0.2512053	0.2387725
0.6878557	0.2397881	0.0932442	0.0000000	0.5194375	0.6172537	0.2957004	0.1015998	0.3878585	0.0000000	0.1765827	0.3130311	0.6105130	0.6968478	0.6002879	0.5507092	0.4678931	0.1664803	0.0832452	0.2680099	0.5440297	0.6493222	0.5118148	0.2602848	0.5999756	0.1335239	0.0299048	0.0000000	0.4738726	0.6830353	0.0112928	0.3099881	0.0894940	0.4984635	0.7817472	0.0401183	0.6954790	0.1535480	0.4920673	0.5133755	0.3187151	0.0000000	0.1579475	0.2245297	0.5306643	0.6330629	0.4614412	0.2309307	0.0021956	0.3450776	0.6586543	0.5842579	0.1695059	0.0190814	0.3580927	0.0816233	0.0461376	0.6738408	0.6235301	0.5669965	0.0000000	0.0000000	0.3552113	0.0471152	0.4450557	0.2994642	0.4741543	0.0526738	0.0412993	0.0845352	0.0000000	0.6511438	0.5723976	0.2160808	0.1215565	0.9166929	0.0440340	0.1603219	0.1424264	0.7611468	0.4739293	0.0608290	0.3166341	0.0863572	0.1303533	0.7556452	0.6922462	0.4256445	0.0000000	0.6339370	0.0150986	0.3750877	0.0314913	0.0147271	0.6326477	0.5352080	0.5759429	0.4544669	0.7558841	0.4445872
0.6254832	0.7611666	0.3435238	0.8813184	0.7124776	0.7725574	0.5056417	0.5136363	0.5894784	0.2015291	0.7146857	0.0000000	0.4418396	0.2153078	0.1238119	0.5669314	0.1188232	0.0510903	0.2492071	0.3664441	0.5165006	0.0000000	0.3584127	0.3688281	0.6158701	0.6459579	0.4242920	0.1073537	0.5810985	0.1513692	0.3647176	0.0018018	0.4119359	0.5489825	0.3539535	0.7651738	0.6725472	0.7407848	0.0101157	0.1645383	0.7653881	0.3821242	0.2902598	0.4445000	0.5386230	0.4994433	0.5222567	0.5721752	0.0000000	0.5402682	0.0159545	0.0347842	0.2122743	0.5876749	0.7444075	0.3553576	0.5613302	0.1264995	0.4375119	0.0004798	0.0001766	0.0000000	0.1231833	0.0205641	0.5768317	0.6800209	0.3308875	0.0118885	0.5664531	0.2400760	0.1646379	0.4557586	0.5652177	0.4769481	0.0539888	0.6226648	0.0069370	0.0323392	0.0605441	0.3221354	0.2082777	0.5488514	0.3918761	0.1459955	0.4269562	0.6679768	0.0138330	0.4347216	0.4617992	0.6065430	0.0046664	0.0523377	0.4924999	0.0387933	0.0215445	0.5070928	0.6403347	0.4151624	0.0000000	0.3040368
0.7711522	0.5172811	0.3394551	0.5660983	0.7316224	0.6004487	0.2264003	0.2758696	0.1241955	0.2761543	0.4570164	0.0210391	0.5260538	0.4032909	0.0014340	0.4604218	0.0206693	0.0928695	0.4993071	0.1551139	0.4453506	0.0661399	0.2574392	0.5134100	0.6627418	0.7058481	0.2992369	0.0093043	0.2152467	0.4103757	0.2815238	0.1875673	0.4522138	0.4857377	0.6659248	0.0891258	0.6684284	0.1643346	0.3253415	0.1060690	0.5811524	0.2223757	0.5256896	0.6992249	0.2110376	0.4698195	0.5822468	0.0420622	0.0000000	0.0433914	0.5984962	0.0000000	0.0400659	0.0879311	0.3892344	0.1887493	0.5179468	0.5241128	0.3258235	0.7176048	0.6938633	0.6007439	0.6624095	0.6741751	0.6854370	0.2793535	0.3276477	0.3507614	0.6217654	0.1428129	0.2086819	0.2480841	0.6154453	0.6288878	0.1781642	0.6710180	0.0794330	0.1526928	0.2095217	0.2559795	0.2832378	0.4925636	0.5340391	0.0366771	0.0016024	0.4182506	0.0152935	0.4102584	0.1484994	0.6079033	0.0020758	0.1293664	0.0564577	0.0415854	0.5797936	0.7371043	0.3327792	0.5534409	0.6889574	0.5146304
0.5364266	0.4116857	0.1875399	0.2199367	0.7848966	0.4302189	0.7368524	0.2977031	0.6915928	0.0000000	0.4778086	0.3029104	0.4786087	0.5215759	0.0340026	0.5531534	0.0572625	0.0909118	0.3191001	0.0002002	0.1485158	0.5141258	0.3637982	0.2487699	0.5712476	0.3378471	0.2025243	0.0192495	0.6346030	0.1097666	0.2154389	0.5487378	0.4021979	0.5184578	0.4195825	0.0000000	0.5839462	0.3104850	0.0034711	0.2877579	0.5162035	0.0006271	0.0375794	0.0000000	0.7653194	0.3608791	0.5818466	0.1971570	0.0034273	0.6741199	0.0630561	0.3476384	0.1373647	0.6562267	0.7148482	0.2632234	0.4498558	0.1273740	0.5224486	0.1498513	0.0000000	0.1063383	0.2347192	0.0706466	0.5237267	0.2125438	0.5500099	0.3782344	0.1955161	0.7532084	0.2313745	0.4896984	0.6098808	0.8285599	0.0371092	0.6918330	0.0011697	0.0202727	0.0475739	0.4545327	0.2458193	0.2550018	0.5116935	0.1986934	0.7160661	0.6762491	0.0003310	0.5562358	0.7565647	0.6744752	0.0169134	0.2935840	0.3146936	0.0008244	0.4283662	0.5246894	0.7419363	0.3421079	0.0000000	0.3284074
