YMR164C	YBR083W	YLR403W	YDR463W	YDR081C	YCR096C	YCR040W	YPR199C	YJL110C	YCR097W	YDR317W	YCR039C	YCR107W	YKL178C	YBR281C	YBR282W	YKL161C	YLR022C	YDR098CA	YDR103W	YDR098CB	YBR040W	YCR041W	YLL065W	YLR463C	YLR467W	YLR465C	YCR105W	YOR315W	YER190W	YGL001C	YDR042C	YCR018CA	YCR019W	YDR084C	YER189W	YNL337W	YDR494W	YLR265C	YLL047W	YPR021C	YBR186W	YLL048C	YNL105W	YBR121C	YBR185C	YKL136W	YPL178W	YDR440W	YBL070C	YBL068W	YKR008W	YGL247W	YCR083W	YDR180W	YGR191W	YDL062W	YLR175W	YLR322W	YGL169W	YGL170C	YOR082C	YML048WA	YGR039W	YDR047W	YBR184W	YLR094C	YDL152W	YDR415C	YLR046C	YKL095W	YOL057W	YCL012W	YNL267W	YDL126C	YOR129C	YBR012WA	YMR232W	YOR084W	YPL060CA	YGL192W	YGL156W	YLR185W	YKR004C	YCL014W	YKR041W	YER137CA	YIL038C	YBR012WB	YBL018C	YAR010C	YNL256W	YDR416W	YKR056W	YNL211C	YNL257C	YOR077W	YER120W	YBL017C	YER118C
0.4916489	0.8063264	0.5456498	0.6440126	0.7098656	0.6789473	0.1042128	0.0000000	0.0000000	0.6022661	0.4018555	0.4791928	0.1474721	0.0091139	0.5976641	0.4778130	0.4910758	0.6659992	0.5196731	0.7909393	0.1391311	0.1861968	0.4702646	0.2461714	0.5702984	0.2143278	0.2836795	0.0023934	0.4888903	0.7412549	0.4118583	0.2997808	0.0000000	0.4434561	0.0000000	0.0237931	0.0000000	0.6978760	0.6188171	0.6052090	0.0226947	0.5773574	0.7931501	0.6862899	0.2002413	0.0413298	0.0000000	0.5856562	0.6508163	0.6289989	0.4525822	0.0000000	0.7145021	0.5653515	0.0047574	0.0054606	0.6409073	0.4573013	0.5090511	0.5150718	0.0020044	0.0223405	0.6544126	0.6052803	0.0334632	0.6632029	0.4990420	0.0471329	0.6716375	0.6996781	0.6329317	0.1738973	0.2997673	0.5804658	0.5635890	0.0000000	0.5651981	0.2961148	0.0082386	0.0299356	0.3458656	0.0000000	0.0870993	0.6043142	0.3232305	0.3326425	0.6449415	0.0000000	0.6038611	0.5834121	0.0500030	0.3724973	0.3078510	0.4965657	0.4575861	0.1194516	0.1983702	0.1456156	0.0609394	0.6477458
0.4449998	0.6039828	0.4800178	0.6493204	0.5078095	0.0993538	0.4006504	0.6584219	0.2305809	0.2666385	0.3967589	0.0005590	0.0065851	0.1470093	0.0000000	0.5705751	0.5266167	0.4274414	0.6070649	0.5314950	0.0013782	0.0485502	0.0120498	0.4928047	0.0389379	0.2554543	0.1496565	0.4957948	0.5068203	0.3687088	0.2967425	0.6549344	0.8108929	0.5743238	0.0339356	0.0821309	0.2969606	0.6613277	0.5910420	0.0767328	0.0233476	0.5750515	0.8056892	0.3784759	0.2253267	0.0008707	0.1602263	0.6210754	0.3871932	0.7128179	0.6248841	0.0070386	0.7035083	0.1791951	0.0016860	0.0306099	0.4012671	0.4387082	0.4372781	0.0231750	0.7098405	0.0395502	0.7204518	0.5787424	0.0566159	0.7496961	0.4811698	0.0341071	0.0000000	0.6053637	0.6905661	0.3350574	0.2557912	0.5658132	0.4845612	0.0652322	0.7301909	0.0982287	0.0359752	0.0706779	0.3855496	0.0530727	0.0000000	0.4177418	0.1999522	0.0175418	0.7047089	0.0000000	0.6713592	0.4706032	0.0258109	0.3828482	0.7785528	0.5866961	0.4491887	0.0576383	0.0045587	0.3927525	0.0494274	0.5696240
0.1622864	0.3004209	0.0914171	0.4688985	0.6012680	0.3514274	0.0187225	0.6335340	0.5325048	0.0914497	0.0019256	0.3370902	0.0896571	0.3638969	0.7524512	0.5562915	0.5743092	0.5916880	0.1009946	0.0448456	0.0000000	0.3744458	0.2160770	0.4357520	0.5983693	0.2334503	0.6057343	0.3876662	0.4669710	0.1916229	0.2838063	0.3782347	0.0221890	0.0532719	0.1493772	0.3561298	0.3154057	0.5836910	0.0377149	0.0118550	0.3910480	0.3274754	0.3890484	0.0524049	0.4367221	0.0041957	0.6677736	0.1408891	0.0013660	0.5017981	0.0245281	0.3580201	0.4371854	0.2819990	0.0000000	0.4769388	0.1242388	0.7828811	0.6544181	0.5146785	0.4282474	0.2073364	0.6058091	0.1047503	0.1636279	0.7007932	0.5743988	0.0137287	0.3425071	0.5808339	0.3652415	0.4110283	0.2086951	0.3358388	0.6372356	0.4385186	0.4237631	0.3886046	0.5293794	0.1126217	0.3240828	0.2993158	0.6547256	0.5713806	0.4487842	0.4248603	0.6643694	0.0000000	0.0498396	0.0000000	0.0974334	0.2137503	0.2512179	0.3829440	0.0020911	0.4473665	0.4152434	0.6240960	0.0000000	0.5438027
0.1545760	0.3525941	0.6146103	0.6387757	0.5489063	0.6218052	0.6822826	0.0000000	0.6862908	0.7022926	0.3082857	0.5489767	0.0000000	0.5386580	0.0000000	0.1594213	0.4243707	0.6132636	0.3691300	0.7019715	0.0047228	0.0000000	0.0644850	0.6083287	0.2424854	0.1190180	0.5037100	0.4747991	0.6322251	0.4794049	0.7093396	0.3071154	0.1336300	0.0607395	0.4364146	0.6527019	0.3131155	0.6219492	0.0667241	0.0126991	0.0166079	0.6941055	0.0712459	0.1729357	0.1862948	0.0828104	0.6224687	0.4974510	0.4954516	0.6170541	0.4334315	0.0000000	0.4408649	0.4215624	0.0075944	0.0030460	0.1844005	0.4766039	0.6428417	0.2179141	0.5038874	0.2665695	0.0000000	0.3275558	0.0000000	0.6657562	0.6861380	0.0004049	0.1847570	0.7437574	0.6011235	0.2095816	0.2242417	0.5231285	0.6836484	0.3776007	0.5822122	0.3761415	0.3014549	0.0668568	0.5186057	0.4289108	0.2322950	0.4183044	0.0433358	0.3841904	0.5336471	0.2968239	0.7093413	0.2550241	0.0215171	0.4042400	0.2441378	0.0957649	0.5133942	0.2210437	0.4770476	0.4222976	0.0376326	0.6220913
0.0000000	0.0000000	0.0000000	0.0738816	0.2225796	0.0000584	0.0000393	0.5710904	0.6023390	0.5719758	0.0000024	0.0003267	0.0568230	0.0708312	0.7005160	0.7626414	0.5595210	0.3525647	0.0000000	0.7579613	0.1700849	0.3963025	0.0006746	0.4630525	0.5943781	0.5111789	0.0000000	0.3550936	0.3136156	0.6504999	0.1747454	0.3438260	0.3839266	0.4236334	0.0484428	0.6613674	0.5728624	0.0004875	0.0085162	0.0008415	0.3336996	0.0000000	0.1849954	0.0000000	0.1317661	0.1815236	0.6292143	0.0061467	0.0000000	0.0000000	0.0000000	0.5143078	0.0745074	0.6513071	0.0607690	0.6408404	0.3650118	0.4333892	0.4577940	0.5523834	0.0000674	0.5859759	0.4742022	0.0000000	0.1185305	0.0003347	0.0001923	0.2944784	0.1071808	0.3331294	0.7112760	0.4414332	0.6135602	0.2552311	0.0000000	0.2852157	0.5190270	0.5724680	0.7532931	0.0114354	0.2655209	0.5264448	0.4456292	0.2155470	0.0000000	0.3628775	0.0000000	0.0834705	0.0000000	0.6056634	0.0000000	0.6094275	0.2274532	0.2075716	0.0000000	0.9329294	0.4808760	0.1809354	0.6749289	0.0574640
0.4850585	0.4337092	0.4305207	0.4720848	0.7037102	0.3506386	0.2151668	0.4996689	0.5412281	0.0000000	0.5410400	0.1439166	0.0487342	0.3303263	0.5348451	0.2005095	0.7528224	0.5204233	0.3920010	0.3860122	0.0424842	0.5488032	0.4110584	0.8042074	0.1273473	0.1039168	0.5474171	0.4470499	0.0502251	0.3940195	0.3447399	0.5839227	0.2786877	0.0311892	0.2498832	0.2758868	0.3175583	0.5128079	0.0000000	0.0197195	0.0279809	0.5366640	0.2096796	0.4856867	0.0445030	0.0119248	0.6291881	0.4180622	0.0982558	0.6976812	0.1772830	0.0556794	0.7671756	0.6519133	0.0016736	0.0601528	0.6653094	0.3826179	0.5164929	0.4477798	0.0141530	0.0397193	0.2733349	0.3365732	0.0105874	0.6106733	0.2356404	0.0252204	0.1286734	0.6490276	0.6666197	0.3247768	0.5072354	0.4466423	0.5866406	0.1968802	0.5448083	0.4884068	0.0088129	0.0005845	0.5640500	0.6742532	0.4050072	0.3381197	0.3482937	0.3138377	0.6853972	0.0000000	0.5922724	0.6604009	0.0313554	0.2334266	0.2450831	0.0000000	0.5974155	0.1414489	0.1535947	0.5085538	0.0000000	0.6049137
0.5458642	0.6350327	0.5050020	0.4863459	0.3685680	0.1590539	0.3132429	0.0000000	0.6449209	0.6404937	0.0047646	0.0614554	0.1427127	0.3743832	0.6860308	0.6166555	0.0627135	0.0000000	0.3426089	0.7162159	0.0062243	0.3948839	0.3578911	0.5043769	0.0330936	0.0663331	0.5984404	0.1702500	0.1152282	0.2527839	0.1551216	0.3984767	0.1949721	0.0495689	0.2470731	0.1972676	0.0971458	0.4601590	0.0203756	0.0284293	0.0239060	0.6638976	0.1078518	0.0000000	0.0116929	0.0926086	0.6600344	0.6624831	0.5100062	0.7555511	0.6119903	0.0380345	0.6526472	0.4589782	0.0008051	0.0445346	0.6274995	0.2368512	0.3283203	0.3497508	0.5985416	0.0391643	0.0000000	0.4724008	0.0872826	0.6819466	0.2419450	0.0337067	0.1360792	0.5937257	0.5118758	0.4879679	0.4078714	0.5259409	0.6083723	0.1658321	0.7016165	0.2632934	0.0014219	0.0005451	0.0820041	0.5795119	0.2249371	0.4065177	0.4101007	0.3150221	0.6895512	0.1768486	0.5379242	0.5820415	0.0284500	0.3613124	0.1596032	0.0954431	0.4292567	0.0944964	0.1595517	0.3328890	0.0109000	0.7652646
0.4837592	0.6430093	0.4272690	0.5298646	0.6338446	0.0421503	0.4566796	0.6689122	0.3229391	0.6868462	0.7234289	0.0001687	0.0042654	0.6609638	0.7317734	0.5736157	0.1599941	0.4759580	0.4766776	0.7520170	0.0005601	0.5646945	0.1524555	0.5404243	0.0306928	0.1132386	0.4057347	0.0158866	0.0485942	0.1396471	0.6682313	0.3093394	0.0043349	0.4394169	0.3369780	0.1820759	0.0745994	0.6871331	0.0724297	0.0579458	0.0105912	0.6901073	0.3043081	0.0344261	0.0566756	0.0338504	0.6952402	0.6997900	0.4344330	0.7406177	0.2427348	0.0109555	0.6719138	0.4408807	0.0022000	0.0289709	0.6409465	0.2186802	0.4742634	0.2365714	0.3836138	0.0076395	0.4171722	0.6450431	0.0556428	0.7896426	0.3112109	0.0350552	0.1434158	0.6919972	0.5844907	0.0551566	0.3256164	0.6215381	0.5973398	0.2704497	0.5822130	0.2224906	0.0031894	0.0385195	0.4143267	0.7645772	0.0083531	0.3643185	0.3437470	0.2122404	0.6407263	0.6073153	0.5519083	0.3628361	0.0423429	0.2391507	0.0851215	0.4782061	0.4191262	0.0181516	0.1012225	0.1664402	0.0414085	0.7359029
0.4574912	0.5933503	0.5666120	0.0000000	0.0000000	0.0000000	0.4584220	0.6168058	0.7489320	0.5453931	0.2804652	0.0252792	0.0104514	0.5686266	0.6842456	0.3903835	0.7581568	0.4003419	0.0000000	0.7619627	0.1028913	0.0834277	0.1501837	0.6755926	0.0345858	0.0009405	0.2965980	0.2396319	0.1363073	0.0000000	0.3859166	0.4752245	0.7583410	0.2423565	0.3830247	0.1727929	0.0617809	0.2180387	0.0278872	0.0168570	0.0004744	0.5800026	0.0774899	0.2468042	0.2411025	0.0002253	0.7007428	0.4373033	0.3656434	0.5916628	0.2891241	0.0416207	0.6010131	0.2151961	0.0046942	0.0210847	0.3827647	0.3742970	0.0000000	0.0418632	0.5899045	0.0341497	0.4475456	0.6202102	0.6359574	0.5867129	0.0000000	0.0000000	0.1374829	0.0008883	0.6201028	0.6294609	0.4676720	0.2014759	0.5276007	0.2430066	0.4755399	0.2542333	0.0803864	0.6458847	0.2558727	0.6498666	0.3014719	0.0000000	0.1384423	0.2794439	0.6340452	0.0156906	0.7136664	0.0791408	0.0000000	0.3949185	0.1240911	0.2193758	0.4448954	0.0000000	0.0000000	0.3831313	0.0555987	0.5091646
0.5063700	0.7599206	0.4527425	0.6804181	0.7532393	0.0466776	0.3600936	0.6578458	0.7326314	0.1250272	0.5655853	0.0005463	0.0081992	0.1288253	0.2198211	0.6022924	0.2802115	0.4374567	0.4750960	0.2103331	0.1094395	0.5031208	0.1037842	0.4959404	0.0764614	0.0134013	0.3150040	0.3684868	0.5717929	0.2151013	0.4358089	0.3796499	0.1040838	0.4995221	0.3907086	0.5551470	0.6833088	0.6380576	0.0342747	0.0047875	0.0000000	0.6095491	0.2424465	0.2804140	0.0432729	0.0735971	0.5878680	0.6474683	0.2309548	0.6689637	0.3257015	0.0228741	0.6418862	0.5669535	0.0019932	0.0350487	0.5252967	0.3095185	0.4439310	0.1080561	0.1848413	0.0421051	0.7343493	0.7677273	0.0707038	0.5497774	0.3496686	0.0219699	0.1875191	0.7503335	0.5834792	0.0000000	0.2107653	0.6221950	0.6263713	0.0113653	0.7464224	0.4004783	0.0000000	0.0000000	0.3410753	0.5052160	0.3353480	0.6581055	0.1967902	0.1228079	0.6840762	0.0523442	0.5199558	0.5468789	0.0247091	0.2408910	0.2485345	0.2002354	0.4478751	0.1462906	0.1894490	0.2634208	0.0005314	0.6140284
0.2827558	0.1820595	0.7061386	0.2351691	0.6609069	0.2569110	0.5378986	0.5807375	0.7000639	0.3354366	0.4441626	0.0024516	0.0000000	0.4544359	0.6526809	0.2884205	0.7931068	0.4787566	0.2190481	0.5072437	0.5200071	0.6992429	0.1569980	0.6246161	0.2803711	0.0000000	0.5505567	0.5396217	0.4992846	0.0000000	0.1405908	0.6209619	0.2183076	0.0079703	0.1870367	0.5822277	0.6401127	0.2250574	0.0233728	0.0298588	0.0165555	0.6155588	0.1133926	0.2615591	0.1478698	0.0683797	0.5832936	0.1834744	0.4824560	0.6515478	0.3969188	0.0574934	0.6920548	0.2703404	0.0728582	0.0119068	0.4112263	0.6126766	0.6947295	0.3412677	0.5427421	0.0995874	0.3331265	0.0845123	0.0000000	0.5797344	0.3304623	0.0361525	0.2677933	0.6609558	0.2818741	0.5547560	0.4215425	0.3343864	0.4091713	0.4978402	0.5991937	0.4000464	0.0000000	0.0709990	0.6418737	0.5636054	0.0904572	0.2118814	0.6805820	0.3994638	0.7409771	0.1966957	0.0751751	0.4199896	0.1369773	0.4247877	0.0000000	0.0527928	0.4063203	0.2269821	0.6509497	0.4131236	0.1330888	0.5145290
0.7117941	0.1886462	0.0297376	0.3029630	0.6358208	0.3516566	0.0277524	0.5896054	0.6131760	0.6277092	0.2002382	0.0195766	0.0053335	0.0073183	0.2687220	0.6306672	0.5928880	0.5100886	0.6247261	0.7146821	0.2390115	0.3950973	0.0090058	0.5084698	0.4847698	0.1723826	0.1743436	0.4051438	0.3897651	0.7361736	0.4689363	0.6455367	0.1345293	0.4150796	0.6743497	0.5129180	0.4988993	0.7647053	0.0417801	0.0145232	0.5671077	0.0695274	0.0000000	0.2360159	0.7194867	0.1534855	0.6909639	0.0165744	0.0000508	0.2178964	0.4462920	0.0080239	0.6717715	0.0000000	0.0075380	0.7934142	0.6470437	0.3282879	0.6459158	0.3270116	0.0044270	0.0103591	0.4483262	0.1730060	0.3206565	0.7323476	0.0084994	0.0091790	0.1828179	0.7106737	0.1936415	0.4285598	0.5821510	0.3307142	0.5773614	0.4940257	0.6116638	0.6710019	0.0033670	0.0000000	0.7738571	0.7590020	0.6057793	0.0983117	0.4899068	0.6079761	0.4853937	0.0000000	0.5431984	0.2967352	0.0965014	0.1602047	0.2233834	0.0209771	0.1020201	0.0928316	0.3084345	0.2906437	0.0965698	0.6463307
0.2171078	0.0839694	0.0010932	0.4136287	0.6914003	0.0262867	0.2158280	0.6057485	0.7344207	0.5874258	0.3223640	0.0452775	0.2274463	0.1334688	0.1665075	0.7258839	0.6971076	0.4751036	0.0956076	0.6236951	0.2661574	0.3802292	0.1859534	0.4750898	0.1908508	0.2551150	0.0018421	0.5609889	0.0004340	0.7177200	0.0976735	0.6903720	0.1754236	0.3233904	0.1915859	0.5978375	0.8090964	0.4543502	0.0109197	0.0034281	0.1757544	0.2394287	0.1600072	0.4780699	0.6502653	0.6827020	0.6469305	0.3035686	0.2396409	0.3879707	0.0000973	0.2014274	0.6768904	0.0000000	0.5149242	0.1877753	0.4366061	0.5494858	0.4635595	0.4377574	0.0240313	0.2327636	0.4502309	0.5311248	0.0798571	0.6201627	0.6169038	0.0000000	0.1927296	0.6186436	0.5089786	0.1094857	0.6368061	0.5146420	0.2518470	0.7079745	0.0856442	0.5611362	0.3996846	0.0017617	0.5886604	0.4882643	0.6566285	0.6575358	0.1944312	0.4902167	0.1268242	0.0699109	0.7876909	0.7178921	0.1473728	0.5487804	0.1742821	0.2009337	0.0005925	0.4841531	0.7196336	0.2124841	0.0000000	0.5406707
0.4615291	0.6431164	0.6869055	0.5049312	0.6283481	0.4363832	0.2192667	0.6384979	0.5787108	0.6146517	0.1464704	0.0180298	0.0129056	0.0456292	0.1227239	0.6545414	0.2597145	0.5788235	0.4006161	0.5196922	0.0000000	0.0003857	0.1662308	0.5993668	0.0610341	0.0852469	0.1852687	0.0959408	0.0955551	0.3067084	0.6062007	0.7207992	0.0027158	0.0256093	0.4709438	0.4575152	0.1078600	0.6668903	0.0497466	0.0276994	0.0005584	0.6422334	0.1580647	0.5709138	0.0167251	0.0594984	0.6512517	0.6934662	0.4987813	0.5658519	0.4424660	0.0000000	0.6834073	0.6311627	0.0008896	0.0191161	0.5448144	0.5692704	0.4598168	0.0125364	0.2090810	0.0247865	0.4067276	0.5917472	0.0248354	0.6086314	0.4085382	0.0260381	0.2251603	0.6503155	0.6048442	0.3360841	0.1686480	0.5835060	0.6154806	0.1850278	0.7021994	0.2773751	0.0472334	0.0378029	0.0963761	0.7149827	0.1991611	0.3663809	0.2703367	0.3302795	0.6596056	0.1280845	0.6550519	0.0000000	0.0180168	0.3092577	0.0000000	0.1725996	0.5270976	0.0607550	0.2170152	0.2972945	0.0000602	0.4908798
0.0560258	0.0000000	0.1694987	0.0000000	0.6905900	0.0012074	0.5108447	0.3908292	0.6353814	0.8108289	0.0000252	0.0058652	0.3771494	0.1623249	0.5263602	0.1077323	0.6756466	0.2606145	0.2878929	0.0000000	0.2472909	0.5434547	0.3956831	0.3872583	0.2048257	0.0090183	0.1181659	0.3017616	0.3557317	0.6720215	0.0334214	0.4214575	0.5851043	0.0218421	0.6243514	0.5720463	0.7286964	0.8505173	0.0392864	0.0024759	0.0567317	0.6307435	0.1744620	0.1733930	0.5412413	0.0882863	0.7600029	0.0793741	0.3759993	0.6770033	0.5667415	0.6937485	0.0349512	0.3520431	0.6525864	0.1042795	0.3759423	0.1575772	0.4110040	0.2545471	0.5015937	0.6131720	0.3781731	0.0000000	0.5969740	0.5765448	0.6257628	0.4311966	0.1371741	0.6709979	0.0000000	0.5799459	0.5276204	0.0000000	0.0000000	0.6329154	0.2865232	0.3663098	0.0642925	0.0242404	0.1694249	0.4348729	0.0000000	0.0000000	0.4580629	0.7942493	0.0598081	0.1368884	0.0000000	0.2094743	0.5868244	0.2518707	0.1380268	0.1590693	0.0123720	0.5979482	0.0989635	0.7197199	0.6728441	0.0274700
0.6338311	0.6002704	0.6062807	0.4714552	0.6363741	0.3491964	0.2455158	0.6335804	0.5462794	0.6143612	0.4608544	0.0177417	0.0019258	0.0179907	0.3556900	0.4838027	0.0000000	0.3994432	0.3524075	0.5752587	0.1486777	0.0017698	0.0005896	0.5798073	0.0607574	0.0306674	0.6084435	0.0372688	0.4990678	0.0342730	0.1629961	0.6735552	0.0707268	0.1288826	0.3456239	0.5247710	0.2469079	0.5034957	0.0000000	0.0001105	0.0004242	0.6012494	0.0758765	0.5635006	0.2420360	0.0615218	0.7447177	0.6986486	0.2664973	0.6542107	0.6512561	0.0092108	0.5442216	0.6485953	0.0002783	0.0168912	0.5652856	0.1176425	0.4784678	0.0000000	0.0201394	0.0081851	0.7311950	0.7069424	0.0666958	0.7661045	0.2980929	0.0001613	0.1710488	0.7207545	0.6991665	0.0617983	0.3635033	0.5109507	0.5449752	0.2203438	0.5559941	0.2802970	0.0046324	0.0635677	0.3199194	0.5981511	0.2789149	0.2966034	0.1227203	0.2464309	0.5643603	0.1841646	0.5130596	0.6673836	0.0149682	0.1632092	0.1720783	0.1446551	0.2731283	0.0005258	0.0764432	0.3198631	0.0070680	0.6837637
0.5478157	0.5714066	0.5339016	0.5984771	0.7184264	0.3901859	0.1159335	0.6156871	0.6374611	0.6074095	0.2133467	0.4156844	0.0185283	0.0083227	0.1225261	0.6940170	0.0957859	0.4845185	0.3808803	0.6168648	0.1039910	0.0002438	0.1546201	0.5655946	0.0061788	0.0000000	0.3495129	0.5080546	0.5743441	0.2466127	0.1586634	0.6229022	0.4518174	0.0478372	0.4647988	0.2335030	0.0460035	0.5027006	0.0283365	0.0035581	0.0001150	0.6951644	0.0839161	0.5373795	0.0000000	0.0583173	0.5979469	0.6296116	0.1932593	0.6513325	0.2947906	0.0421159	0.7275278	0.0315147	0.0010930	0.0217659	0.5784957	0.3385978	0.4329284	0.6421750	0.5691132	0.0306099	0.4727593	0.5708860	0.0854751	0.6678363	0.5281726	0.0193495	0.1394537	0.6358558	0.6655408	0.3388684	0.1413868	0.5403589	0.5627648	0.0869822	0.6665458	0.2510145	0.0058345	0.0841252	0.3780298	0.4567683	0.3900932	0.3757607	0.1757853	0.2428047	0.7835489	0.3585712	0.6689294	0.4211661	0.0478012	0.3036260	0.3070342	0.2233178	0.3743327	0.0592876	0.1857855	0.2974457	0.0073031	0.6153563
0.6862552	0.7174097	0.5455634	0.5460064	0.5282281	0.3796905	0.0187769	0.6647444	0.6524295	0.6897615	0.6249082	0.0085569	0.0000000	0.0143181	0.0000000	0.5492793	0.4572396	0.4726035	0.3849758	0.5912552	0.0029718	0.2815719	0.0977216	0.5287766	0.0630372	0.0000000	0.1443093	0.0227910	0.6060390	0.2622111	0.3461308	0.4115161	0.2279663	0.2006448	0.6940021	0.5339908	0.5260038	0.5467189	0.0106036	0.0057514	0.0057110	0.5920650	0.1713958	0.2503669	0.2133984	0.0600622	0.6483571	0.5984929	0.3398053	0.6295356	0.2774242	0.0110923	0.7550252	0.6170534	0.0005029	0.0249710	0.6971061	0.3103648	0.4634779	0.3268653	0.0001414	0.0199021	0.4687282	0.6194341	0.0535569	0.6684837	0.3937535	0.0008699	0.1047630	0.5941147	0.7612944	0.3053416	0.3210627	0.5271623	0.6223489	0.1605240	0.4866527	0.2194989	0.0247634	0.0001982	0.4483301	0.6749162	0.3013387	0.5140492	0.2530612	0.2514588	0.5172941	0.2469899	0.5639034	0.5611038	0.0290993	0.1536446	0.2400421	0.1129895	0.3786922	0.1786368	0.1329686	0.2740053	0.0416234	0.6662466
0.2924752	0.4158274	0.5776753	0.6135243	0.7591760	0.3927357	0.2936069	0.0000000	0.6522587	0.1899280	0.3314808	0.6900027	0.0834696	0.2145229	0.5156560	0.5105746	0.4047873	0.0000000	0.2733495	0.2598068	0.1040302	0.0199240	0.3948530	0.6780841	0.0000000	0.0895473	0.1998442	0.1540859	0.0685075	0.3665496	0.5505932	0.6119859	0.2263428	0.4662196	0.2375241	0.2791736	0.0938359	0.6283618	0.0253662	0.0261443	0.0014049	0.7209015	0.1528681	0.3083864	0.0047140	0.0000000	0.6322359	0.5531057	0.4402812	0.6987508	0.3596518	0.1152245	0.6449949	0.6073299	0.0149627	0.0297506	0.4911945	0.5857474	0.7177857	0.3817390	0.0717093	0.0496515	0.0000000	0.5244151	0.1056150	0.7641094	0.2134811	0.0541029	0.2167647	0.6407085	0.5740935	0.2885974	0.4325046	0.6392166	0.6746768	0.2526615	0.5216951	0.1039417	0.1141643	0.0001959	0.4146346	0.4897533	0.2793844	0.4217643	0.3564625	0.2969858	0.6611376	0.1353997	0.7227088	0.0000000	0.0000000	0.1722184	0.1791239	0.1586827	0.4823492	0.2732830	0.3841909	0.4108592	0.0270938	0.7181206
0.1050342	0.3730470	0.3157175	0.4717974	0.6386094	0.1815428	0.0449742	0.7105259	0.5664981	0.7791279	0.0009967	0.3736040	0.0017275	0.4447831	0.6463572	0.1131610	0.5998774	0.5582669	0.5992150	0.7108048	0.1325184	0.2270683	0.0770803	0.4634839	0.0046727	0.1780665	0.5180306	0.4717439	0.0158751	0.5306919	0.4371378	0.3830626	0.4901582	0.3207828	0.6328139	0.3778874	0.4596911	0.5633773	0.0086896	0.0180339	0.0362204	0.6795566	0.2766019	0.1838240	0.5246781	0.0627630	0.6648504	0.3622949	0.5566378	0.5971483	0.1172966	0.5567985	0.6877042	0.5292968	0.0056269	0.1806463	0.1947180	0.3085739	0.6252691	0.6581453	0.1235792	0.0000000	0.2525906	0.6053450	0.0370732	0.6572477	0.2992667	0.0353596	0.2643040	0.6431314	0.6495901	0.2057050	0.4270352	0.5726295	0.5089307	0.0214256	0.6979565	0.5330320	0.3581202	0.0541632	0.6345926	0.4038109	0.5793734	0.5353455	0.0000000	0.4997706	0.5480442	0.1782238	0.1706567	0.0412196	0.0440172	0.5935188	0.2442881	0.3199313	0.1390692	0.5890641	0.4752354	0.5777326	0.0552116	0.6991745
0.5120930	0.5829218	0.5585931	0.6161913	0.4443888	0.0000735	0.1072516	0.4774221	0.5429272	0.6194103	0.3455053	0.0411418	0.0001716	0.0763836	0.4898935	0.4238282	0.4988223	0.5091781	0.4640895	0.7284569	0.0983766	0.4663487	0.0007512	0.5734957	0.0414398	0.0881410	0.6998768	0.4005511	0.5079562	0.2755218	0.2521898	0.5130816	0.5619468	0.5012082	0.4128621	0.1545763	0.0674257	0.5396822	0.0180088	0.0016425	0.0015139	0.6807874	0.3928915	0.4967465	0.0071369	0.0666721	0.6716855	0.6639450	0.3493459	0.6667223	0.2808549	0.0257626	0.5042778	0.6764718	0.0000448	0.0332819	0.5764698	0.4395403	0.4627445	0.6282918	0.0644076	0.0257450	0.6427026	0.5422001	0.0457195	0.7146073	0.3660350	0.0002647	0.1663931	0.5778678	0.5921131	0.3181240	0.2030940	0.5644802	0.5706031	0.1954823	0.5890200	0.2414453	0.0280067	0.0007286	0.2927125	0.3400555	0.3953574	0.4891877	0.1519581	0.2320349	0.6213192	0.4989057	0.5711824	0.6454135	0.0298955	0.1889487	0.0920923	0.0000000	0.3686974	0.0629350	0.1752650	0.3802855	0.0312881	0.6730872
0.5000980	0.7106156	0.6230697	0.6328557	0.5277873	0.0002328	0.0720918	0.7510144	0.5433022	0.6176766	0.2755126	0.0001234	0.0000000	0.0013319	0.7213597	0.6173361	0.3178710	0.5194036	0.6225358	0.7042140	0.0037748	0.3908360	0.1245933	0.7541979	0.0000000	0.0104367	0.5661295	0.0255071	0.5332238	0.3258273	0.1593567	0.5476404	0.1384126	0.0404270	0.6889862	0.1603622	0.0855378	0.6039171	0.0447859	0.0007541	0.0151986	0.5974164	0.1922493	0.6169883	0.1756000	0.0032675	0.6569912	0.6359794	0.5742616	0.6887533	0.5085769	0.0225388	0.6702009	0.6201547	0.0013935	0.0192327	0.5876382	0.3630127	0.6153680	0.1029310	0.0006108	0.0183566	0.3490570	0.6436992	0.0503961	0.6026279	0.4982312	0.0000270	0.2516688	0.6107537	0.5731311	0.1975638	0.3419786	0.5053550	0.5495425	0.2097433	0.5301397	0.2395757	0.0238963	0.0000000	0.4062784	0.4304022	0.2157435	0.4639853	0.2133894	0.3237635	0.5607820	0.1287022	0.7007939	0.7117291	0.0147660	0.0680575	0.3044299	0.2666541	0.4411750	0.0384204	0.0698241	0.3229797	0.0651577	0.6267071
