YCR065W	YLR228C	YGR288W	YDR026C	YDR049W	YGL209W	YMR280C	YGL035C	YJL089W	YPL248C	YLR377C	YDR009W	YBR019C	YBR020W	YBR035C	YDR277C	YBR050C	YHR043C	YHR062C	YER023W	YFL054C	YLL043W	YDR516C	YDL151C	YMR202W	YDL149W	YNL117W	YER065C	YBR101C	YLR042C	YHR092C	YJR095W	YLR044C	YHR094C	YEL069C	YOL126C	YKR075C	YKR097W	YMR011W	YBR126C	YIL162W	YDR345C	YMR087W	YMR086CA	YLL066C	YDR317W	YDL245C	YEL070W	YAR009C	YLL065W	YDR040C	YER190W	YNL339C	YCR018CA	YCR019W	YJL155C	YNL107W	YBR022W	YDL110C	YNL012W	YOR144C	MAL61	YGR173W	YDR070C	YDR499W	YIL089W	YEL056W	YLR457C	YNL108C	YML067C	YJL199C	YDR088C	YNL013C	YBR021W	YDR038C	YLR161W	YLR080W	YNR081W	YPL043W	YDL025C	MEL1	YOR076C	YJR010CA	YDR356W	YDR491C	YLR128W	YDL031W	YCL044C	YGR102C	YHR109W	YOL014W	YGR172C	YEL057C	YLR127C	YEL061C	YGR287C	YDR083W	YLR459W	YOR119C	YHL010C
0.6025302	0.6014087	0.5097646	0.0758821	0.5998947	0.0368987	0.4267077	0.1003189	0.2600657	0.4855426	0.1493135	0.2157967	0.5986087	0.4931601	0.0349796	0.6247173	0.0084419	0.3438616	0.5191381	0.2805229	0.0335065	0.0000000	0.5960779	0.7050528	0.5763619	0.0248928	0.4963541	0.1583480	0.0000000	0.6758210	0.5381907	0.0000000	0.6099533	0.6916358	0.4722242	0.2225676	0.2981823	0.6123492	0.3792174	0.1611760	0.1129896	0.1885935	0.3196098	0.1573488	0.4043913	0.6239765	0.6699682	0.0009455	0.5042770	0.5978631	0.6515405	0.1416584	0.3518547	0.0340224	0.3122514	0.1379920	0.0571776	0.2165252	0.4994235	0.5126804	0.5953641	0.5646460	0.8260572	0.1844335	0.1527633	0.0148298	0.6799017	0.7176572	0.5147539	0.3609391	0.1415979	0.0446284	0.2353285	0.5347083	0.6714474	0.6277526	0.5986710	0.3826054	0.4126306	0.6250438	0.0575070	0.7112823	0.0002983	0.2602070	0.7213496	0.0539055	0.1494512	0.7470111	0.5149184	0.1662332	0.5567409	0.6828403	0.1329454	0.0823365	0.7072962	0.0176410	0.5390127	0.4818540	0.6313988	0.6805388
0.2262054	0.7463785	0.7164747	0.1559661	0.7102591	0.5086421	0.1885452	0.7550307	0.1359086	0.0909780	0.5138816	0.3074187	0.4123670	0.7080827	0.6210838	0.6016899	0.3216029	0.2597223	0.5666356	0.1964439	0.2244392	0.0008719	0.3060812	0.7020023	0.6378092	0.2326128	0.6133681	0.4722965	0.0001952	0.0000204	0.4047775	0.3955411	0.0586648	0.0000000	0.1860923	0.0621379	0.6493680	0.3716105	0.5725509	0.4547853	0.5288328	0.0679259	0.0313069	0.4422336	0.3520384	0.0616766	0.4133349	0.5382326	0.4953419	0.3908848	0.1721198	0.6191580	0.2415468	0.5948650	0.3318831	0.0574396	0.0961339	0.4800309	0.6252791	0.1991494	0.6143595	0.4394617	0.0355525	0.2950897	0.0151462	0.4563504	0.4796981	0.8038943	0.0169240	0.1800845	0.1722607	0.6870971	0.0554860	0.6206658	0.1079593	0.6929564	0.6518292	0.3181638	0.5218487	0.1560069	0.0356062	0.6035107	0.6478852	0.0989295	0.3716386	0.1956951	0.3485092	0.3610932	0.7049084	0.6260610	0.6096053	0.6916171	0.4464275	0.4916750	0.6571419	0.0798157	0.4465677	0.1152135	0.5935949	0.6113329
0.0918781	0.0069966	0.3621909	0.3026602	0.7340669	0.5647917	0.5562246	0.2812851	0.4233959	0.0054095	0.6264662	0.0000000	0.4169896	0.0000000	0.4371327	0.0000433	0.3302742	0.3164096	0.5378300	0.5449662	0.5808255	0.0024738	0.5457221	0.2872641	0.1588722	0.2826282	0.4735704	0.5083256	0.0024924	0.0000258	0.6154164	0.0010787	0.4880510	0.0222674	0.3497094	0.0952531	0.5741241	0.4523305	0.5313389	0.0028240	0.4721803	0.0306344	0.1518892	0.3166161	0.2412153	0.1226746	0.4773618	0.5496635	0.2792703	0.0606833	0.4458229	0.6740327	0.3345485	0.6373205	0.0316601	0.4521755	0.3028887	0.0000000	0.3210059	0.6851913	0.6214044	0.3029323	0.5918423	0.1449765	0.0800720	0.5843858	0.1149854	0.0000000	0.0011257	0.0028657	0.6035353	0.3670515	0.6594727	0.0006011	0.7805230	0.4632071	0.1192178	0.1240561	0.3759727	0.0009826	0.6834901	0.6251757	0.5430790	0.7239985	0.0682007	0.0207341	0.6009763	0.1568854	0.2537147	0.0658535	0.1039421	0.0073316	0.2251158	0.2383451	0.4933961	0.2484843	0.1797096	0.0131782	0.5528605	0.6034941
0.5840478	0.6692273	0.6060378	0.0193671	0.3238849	0.0302665	0.3366229	0.3379679	0.2431460	0.0030085	0.6311473	0.7375110	0.6561283	0.3577948	0.7370899	0.2148225	0.0809423	0.2947422	0.5736252	0.4186502	0.5628998	0.2217368	0.5774342	0.4574394	0.5657173	0.3693300	0.3111389	0.4859271	0.0234777	0.3962979	0.3569262	0.0282002	0.0000690	0.5647233	0.0243865	0.1621871	0.3546415	0.6030741	0.5464940	0.0000922	0.2290665	0.2473676	0.0533061	0.5800524	0.5852939	0.4692341	0.6940146	0.0546869	0.0007058	0.4791608	0.0588669	0.0000000	0.0113412	0.4493943	0.1375098	0.0000000	0.0002336	0.0566198	0.4805278	0.5910294	0.6482568	0.2471270	0.6810239	0.1897234	0.6262745	0.2764326	0.6010538	0.1377476	0.3468362	0.3468843	0.1871024	0.2897872	0.0161003	0.6202276	0.5364355	0.6464029	0.1952624	0.0080476	0.3387702	0.6143467	0.8005950	0.5494262	0.1276112	0.1141538	0.3216677	0.0844723	0.2980293	0.7184012	0.6144197	0.1904827	0.5423945	0.0007094	0.6321329	0.2889217	0.6539863	0.0638016	0.4521899	0.0000001	0.0000306	0.7513482
0.2252626	0.6414891	0.5363941	0.2693415	0.5957020	0.4459003	0.2811295	0.3609277	0.6492172	0.0051646	0.5560791	0.3755097	0.4639219	0.3257624	0.4944219	0.0000803	0.6885108	0.4984310	0.4674424	0.3557373	0.4688451	0.0013157	0.5831972	0.3049439	0.6249160	0.5850149	0.2741003	0.6665129	0.0634945	0.0008954	0.4889448	0.0001107	0.0680130	0.0061017	0.2322179	0.0361027	0.5910822	0.3936487	0.7542472	0.0019982	0.5962359	0.0049508	0.2552601	0.6627466	0.0938957	0.0000407	0.6613709	0.5091057	0.5964190	0.2448396	0.4989586	0.5465557	0.1361433	0.0584588	0.0924738	0.1091306	0.0011508	0.6208243	0.2124593	0.2850090	0.6483218	0.6174283	0.0004753	0.3420773	0.5446026	0.4068614	0.0000073	0.5866393	0.3641757	0.0161521	0.1751724	0.5562786	0.3795394	0.0000342	0.1321651	0.6323145	0.0002876	0.0057359	0.2454528	0.1417024	0.4201161	0.5867568	0.6953798	0.7057578	0.2862360	0.0000000	0.5125942	0.2897775	0.6383813	0.7390878	0.6496421	0.0001151	0.5242450	0.2963423	0.6684194	0.1766473	0.4651395	0.0556117	0.2888791	0.7744421
0.5748858	0.5916019	0.7311609	0.0549585	0.6363086	0.0159586	0.6624161	0.0023463	0.3012842	0.6541933	0.5628109	0.0133218	0.3957251	0.0000000	0.0280661	0.6567626	0.0054350	0.0000000	0.3289654	0.6405072	0.0048336	0.5664232	0.6213522	0.5694864	0.0411294	0.0356617	0.4391247	0.1322658	0.6579075	0.6791891	0.6960932	0.0305193	0.6626182	0.6112595	0.0000000	0.4116914	0.0000014	0.3792685	0.2825217	0.1263565	0.1569414	0.7162016	0.5962734	0.1605921	0.4269513	0.0458191	0.3727081	0.6600322	0.3078966	0.5604858	0.6029430	0.0610238	0.4136463	0.0791536	0.0858959	0.1009106	0.0580921	0.0157563	0.4694926	0.6312291	0.6139379	0.5786434	0.5706829	0.2721816	0.2825439	0.2016527	0.6098841	0.7262666	0.4908873	0.3959213	0.2172753	0.2776422	0.0123671	0.4352131	0.3994687	0.7114175	0.4098499	0.6614395	0.0041219	0.5554490	0.0194810	0.6986842	0.0633117	0.0000000	0.5693676	0.0224094	0.2585003	0.6282368	0.3224127	0.2101257	0.6164173	0.5515188	0.3047219	0.0654051	0.7063556	0.0028778	0.6350452	0.1951981	0.7046630	0.7636120
0.0000000	0.4167479	0.0000000	0.0000000	0.0000000	0.4429319	0.4897075	0.1515963	0.3364259	0.2079183	0.5649242	0.0608644	0.0419230	0.7082702	0.3039293	0.3716490	0.4184646	0.5049227	0.5771024	0.1373269	0.2670836	0.0156957	0.3659101	0.5176664	0.3090574	0.0003036	0.0511026	0.5836818	0.0504631	0.0071786	0.5775418	0.0787551	0.2277657	0.1094051	0.4581055	0.5789603	0.3942090	0.2999401	0.3958367	0.0001655	0.5911831	0.1890852	0.0868289	0.0000000	0.5607332	0.1761939	0.2684948	0.6280474	0.2230894	0.0133576	0.6041893	0.0000000	0.5723356	0.7276220	0.0061456	0.6310992	0.6293402	0.3658952	0.0000000	0.0946717	0.0434409	0.2220737	0.0649927	0.5245146	0.0000000	0.4441544	0.5774753	0.7000455	0.0396819	0.4114215	0.6465234	0.5648272	0.5457338	0.1402012	0.0000000	0.5781009	0.0862171	0.3271905	0.2341922	0.0000000	0.4324827	0.3116040	0.6728529	0.3036431	0.3462553	0.0489044	0.0000000	0.0000000	0.7380138	0.7357649	0.1745734	0.6110798	0.2980535	0.4818597	0.0000000	0.5783070	0.7502647	0.5627977	0.6400876	0.0000000
0.6165520	0.6939300	0.7367786	0.0627275	0.7657152	0.0200210	0.0107525	0.5411190	0.0032161	0.0050199	0.0012206	0.5976498	0.5554368	0.0000000	0.0695091	0.3541280	0.0091428	0.6420396	0.6389847	0.7183220	0.1177828	0.0009179	0.3289614	0.4377594	0.0655363	0.4225588	0.0915208	0.4331263	0.0732336	0.6193032	0.1131818	0.0000000	0.5221593	0.4535374	0.5012302	0.0820694	0.4280795	0.0104942	0.4350590	0.0992176	0.5116066	0.3995948	0.0012939	0.6861461	0.7140026	0.7328761	0.7498506	0.1887708	0.2824868	0.3693173	0.1135659	0.5185431	0.0045385	0.6168778	0.3736167	0.0887404	0.0368727	0.6751212	0.7398008	0.4894567	0.6054300	0.3311370	0.6328695	0.2164968	0.0050628	0.2572425	0.3187847	0.7249786	0.4679056	0.3532812	0.1954745	0.1003728	0.0000000	0.0000557	0.4305708	0.6870736	0.2716310	0.0159034	0.0062434	0.5425113	0.0000000	0.6256237	0.0006032	0.3984097	0.0000449	0.5680280	0.2754794	0.6466785	0.5447016	0.1632897	0.4667440	0.4010425	0.7206660	0.6202571	0.6557201	0.0986325	0.7082549	0.0000044	0.0044902	0.6786382
0.6568387	0.5744358	0.6550605	0.0000000	0.3061085	0.0376220	0.0230324	0.3413035	0.0281102	0.2541354	0.0034298	0.3138987	0.5534965	0.7304067	0.0000000	0.6001552	0.2072222	0.6211230	0.5987564	0.0290429	0.0174359	0.3147959	0.0037786	0.4887094	0.0659799	0.0020599	0.6674672	0.7035941	0.0514421	0.6072883	0.2929643	0.5683392	0.2164155	0.6086865	0.3267718	0.0007434	0.0264304	0.5911301	0.6342203	0.5835168	0.2693247	0.3342081	0.3466714	0.2428408	0.3910848	0.7361967	0.6434077	0.6474946	0.4095209	0.6893995	0.0479234	0.5456934	0.0463029	0.6076505	0.3639046	0.0804045	0.0000831	0.3195416	0.5750588	0.5442952	0.8210520	0.6896858	0.0890869	0.2204656	0.0000000	0.2170958	0.7829104	0.5150953	0.5582561	0.4037662	0.1122868	0.2163847	0.0000000	0.2578919	0.3835523	0.8176637	0.1684660	0.4624545	0.0034716	0.8047694	0.2197507	0.7064915	0.2231355	0.1453980	0.3501215	0.6128676	0.2217341	0.5391371	0.7133050	0.1939276	0.5898954	0.7731976	0.1667038	0.7806742	0.6995665	0.0416136	0.6001401	0.0000000	0.5534699	0.8071110
0.7601711	0.6820212	0.6956747	0.0361570	0.6309723	0.0247938	0.4638939	0.2504897	0.4237873	0.0002326	0.4637727	0.2345762	0.4876598	0.0000000	0.0077071	0.4709302	0.1534159	0.0000000	0.5538797	0.6612634	0.0271827	0.0081286	0.4077911	0.6105326	0.6156299	0.3179872	0.1523807	0.3391503	0.0640602	0.6478530	0.1935888	0.0087816	0.5439009	0.6552624	0.4521756	0.6597522	0.0130955	0.2538357	0.7376791	0.1994308	0.1627528	0.0000000	0.3383361	0.3481477	0.8545979	0.4144030	0.3935200	0.4379228	0.0030688	0.3592139	0.5021958	0.3803361	0.0000000	0.0236457	0.1305888	0.0718504	0.0202420	0.5854255	0.5775111	0.6486764	0.5709531	0.7226468	0.0003408	0.2248134	0.0013730	0.0040701	0.0000017	0.6606451	0.3952747	0.4009670	0.1496984	0.1561191	0.3299090	0.0012930	0.3742071	0.5342355	0.6801064	0.6173518	0.1946029	0.5255636	0.4634529	0.8017208	0.0005314	0.1023853	0.0001055	0.0157653	0.1709427	0.6158588	0.5195315	0.0000000	0.4972192	0.0016080	0.6836168	0.4642850	0.6603006	0.0409396	0.5361379	0.7193398	0.0012684	0.6635631
0.6829589	0.6359726	0.6918609	0.0593944	0.6743303	0.0000000	0.0000000	0.4957807	0.0000000	0.2621118	0.0000000	0.2788463	0.5743432	0.6698445	0.2398229	0.7517512	0.3842248	0.6381914	0.8266995	0.0000000	0.2896207	0.3193607	0.0000000	0.6193895	0.5772493	0.0007083	0.6775240	0.7737169	0.6844997	0.3712144	0.1603810	0.4247524	0.0215383	0.6082438	0.5987001	0.2812005	0.5722359	0.5924030	0.6010998	0.5993733	0.2893476	0.3598788	0.0981322	0.1682811	0.6192771	0.0000000	0.7017716	0.1428924	0.0000000	0.3622821	0.1917981	0.7250200	0.2371620	0.7647160	0.5769797	0.0949720	0.0000174	0.2979223	0.4803466	0.4925443	0.6928125	0.4115823	0.3199850	0.2064293	0.0078474	0.2110215	0.5311847	0.3597786	0.5659809	0.4260346	0.1496527	0.2531729	0.2394693	0.1792119	0.3238690	0.6572441	0.0585171	0.4477568	0.1321028	0.6677658	0.2612530	0.6275326	0.3292053	0.0517210	0.2056699	0.6526463	0.1198452	0.6340248	0.1057382	0.2805494	0.4470040	0.5778556	0.5706670	0.3773200	0.7035765	0.0761109	0.4885523	0.1092008	0.6680985	0.7278265
0.8197455	0.7151569	0.7711491	0.0317299	0.5031868	0.0389483	0.0066438	0.1660373	0.0136821	0.0005105	0.0459456	0.7980244	0.6060393	0.3591547	0.0280533	0.0004306	0.0054071	0.7724682	0.5772402	0.0000000	0.1168613	0.2496405	0.3424624	0.1113365	0.2248337	0.1084610	0.6753028	0.4020880	0.0608886	0.5967716	0.4486537	0.7709708	0.2631409	0.4082500	0.0982937	0.0000012	0.4175644	0.6423014	0.3367762	0.0005045	0.1783378	0.1432336	0.1170673	0.0538688	0.2553198	0.2715083	0.6299279	0.0400077	0.0008844	0.4266598	0.4503599	0.4529755	0.0801591	0.6712827	0.6418026	0.0000000	0.0255653	0.4399129	0.3882244	0.6339453	0.7084468	0.4792274	0.0000473	0.1485443	0.0011912	0.2228498	0.4350484	0.0000000	0.6515192	0.6028823	0.2932542	0.2573324	0.3697560	0.0001165	0.5284102	0.5041502	0.0465967	0.3992959	0.0095364	0.5404080	0.3323554	0.6839204	0.0000201	0.2035250	0.1857898	0.0507642	0.3164194	0.5309094	0.6637473	0.2227030	0.6867071	0.0000261	0.2816335	0.5811120	0.8103992	0.0219212	0.4594103	0.2484537	0.0000311	0.7021436
0.6738725	0.5307396	0.6562888	0.0355720	0.5167761	0.0552281	0.0321210	0.0667711	0.0157286	0.6396872	0.2767228	0.2073195	0.4164160	0.6837529	0.3488654	0.6318231	0.2022850	0.6221843	0.6183081	0.6239566	0.6416136	0.1879980	0.0127179	0.5804147	0.6525927	0.0848409	0.5856617	0.6075624	0.0000000	0.0648014	0.6372417	0.7631371	0.5447821	0.0000000	0.6750741	0.0001383	0.0000832	0.5954240	0.5814250	0.1947430	0.4036891	0.4521259	0.5987399	0.0933479	0.5309260	0.6306616	0.5805549	0.0010196	0.4305711	0.5778471	0.6001848	0.5347597	0.3282670	0.6304510	0.7266458	0.0000000	0.0765590	0.1008902	0.7093190	0.5536934	0.6594013	0.2799660	0.3876245	0.0041886	0.3365557	0.0000000	0.5859382	0.5410310	0.6797981	0.5935613	0.2045837	0.0218224	0.0236579	0.4369761	0.4225260	0.5847412	0.6245362	0.5548269	0.3005202	0.6117777	0.0918142	0.5906792	0.0028984	0.3962838	0.6863842	0.5944085	0.3088904	0.6400434	0.0000000	0.1327310	0.4964577	0.6718975	0.4194840	0.6977308	0.7740006	0.0883879	0.6523194	0.0002225	0.7124738	0.5446913
0.6067568	0.6142734	0.6880756	0.0410725	0.7382870	0.0310384	0.1920689	0.1077210	0.1928608	0.0009257	0.4703167	0.6643099	0.3728233	0.6942363	0.0757339	0.0001529	0.0169787	0.6470664	0.5831138	0.7303574	0.0236668	0.0399162	0.6012335	0.2358189	0.6439514	0.2843719	0.1847823	0.1001869	0.0692732	0.6885193	0.2598491	0.0417591	0.0003687	0.6862071	0.5999667	0.1221471	0.0046008	0.2058578	0.4595034	0.6200144	0.0649144	0.6275386	0.0188242	0.7326896	0.7600348	0.0000000	0.6911324	0.4354718	0.0000146	0.6408013	0.5647146	0.6681931	0.0129619	0.5249137	0.5455530	0.0736471	0.0000000	0.6279358	0.5697853	0.5234615	0.6343905	0.2496836	0.0912325	0.0000000	0.3254711	0.0950712	0.0000070	0.5170603	0.7074598	0.2497796	0.2572580	0.3639118	0.1105684	0.1279802	0.3612408	0.6769929	0.5596368	0.0065172	0.3667234	0.7502103	0.6712819	0.6211437	0.4406555	0.3679106	0.1087399	0.1689531	0.2665887	0.6274368	0.0000000	0.2685367	0.5370230	0.0004596	0.6694838	0.5126327	0.6848792	0.0001674	0.6352039	0.1343325	0.4944081	0.6620422
0.3733345	0.6632550	0.5830292	0.2283096	0.4777713	0.5729755	0.4529894	0.6854984	0.3305019	0.0607160	0.3470010	0.3136217	0.5017842	0.3565130	0.6094208	0.0901576	0.1923309	0.3240585	0.6079060	0.7216534	0.2245044	0.0016335	0.2928637	0.3300944	0.5039959	0.2350944	0.2370114	0.1271221	0.0000000	0.0086568	0.4469127	0.0292297	0.0802286	0.0842020	0.0742920	0.0979278	0.5758824	0.2914983	0.6729783	0.0010229	0.6087004	0.0991086	0.5051192	0.1503833	0.1262144	0.0000000	0.3203629	0.4129516	0.0103764	0.2546395	0.2310598	0.6374815	0.1786703	0.0000000	0.5436585	0.0000000	0.0909629	0.3480562	0.3799581	0.2074027	0.6380467	0.4948575	0.0000733	0.2788134	0.0563734	0.3974766	0.0244337	0.6719365	0.0229086	0.0086082	0.4343294	0.5665811	0.5622079	0.0110735	0.5476453	0.6648884	0.0041672	0.6312045	0.3074439	0.1533417	0.5528113	0.7013217	0.6618003	0.1831258	0.0034491	0.0129216	0.5233972	0.3351938	0.6953845	0.7313318	0.6353726	0.2866465	0.6256213	0.4404257	0.5967394	0.0200976	0.3437007	0.0187779	0.6176297	0.6337202
0.0000000	0.3024571	0.0000000	0.5977911	0.5783530	0.7677019	0.6385502	0.4092159	0.6444567	0.3441350	0.6260697	0.0641357	0.3553559	0.0687651	0.6289233	0.4900956	0.1825130	0.0000000	0.3259182	0.2882617	0.6334588	0.0103661	0.3276245	0.7238162	0.4844892	0.0015872	0.3913127	0.6175265	0.0617256	0.0937627	0.5801152	0.0013586	0.1171103	0.0000000	0.1532648	0.0770373	0.6076979	0.1846312	0.5114835	0.0000123	0.4123205	0.0172182	0.6769580	0.6006239	0.5122108	0.0015965	0.4337054	0.4085233	0.4483261	0.1007130	0.1434140	0.2725585	0.5819693	0.1936325	0.0000000	0.0000000	0.1196366	0.2302955	0.8000077	0.0000000	0.0000000	0.3380037	0.1122390	0.7038923	0.4319383	0.6525054	0.6769217	0.1114824	0.0000000	0.2196351	0.6347156	0.5958949	0.0306545	0.6943560	0.5593106	0.6155849	0.3092119	0.3535782	0.3541969	0.4043307	0.2557889	0.0381005	0.6079419	0.0000000	0.5310155	0.0309156	0.6694106	0.0000000	0.6946441	0.3046685	0.0000000	0.6187724	0.5797480	0.2883533	0.3627899	0.1483109	0.0000000	0.5055868	0.7179438	0.0000000
0.6897288	0.6805918	0.6630052	0.0744145	0.6334538	0.0235528	0.0231602	0.0029355	0.6472299	0.0000082	0.0031967	0.6457441	0.5471866	0.7003644	0.0735973	0.0016598	0.6259390	0.7064234	0.3490737	0.0980456	0.6449707	0.1333256	0.0001367	0.4451043	0.6172130	0.1261702	0.6193886	0.7261742	0.4329843	0.0000000	0.4154214	0.0103144	0.7415249	0.0909802	0.3112226	0.0788644	0.0001929	0.7329924	0.5400658	0.5833049	0.3631366	0.0000000	0.1732414	0.6896842	0.2092332	0.4394458	0.6461500	0.7039153	0.1208258	0.7082382	0.6400480	0.3692907	0.0830380	0.0291159	0.0784600	0.1361571	0.0001365	0.4297165	0.4421575	0.5671200	0.6167754	0.1883217	0.6244534	0.0500097	0.0019558	0.0952294	0.0001108	0.6367926	0.6258740	0.8176119	0.0000000	0.3464730	0.0633471	0.0002848	0.4737894	0.6770382	0.0944704	0.3624002	0.5214937	0.6188410	0.4042170	0.6531529	0.2966520	0.1217142	0.0000003	0.0217962	0.3570508	0.5811190	0.0240163	0.2892497	0.4973407	0.0000225	0.6316830	0.1977452	0.7112376	0.0864833	0.4933234	0.0000924	0.0000439	0.7650393
0.7711109	0.6328814	0.6740981	0.0074413	0.2202299	0.0468188	0.1837179	0.0063739	0.1820661	0.0001238	0.5384414	0.0000000	0.4634949	0.7131266	0.0001898	0.0000028	0.2518168	0.5943118	0.7054977	0.0843186	0.0187163	0.6202814	0.0630142	0.0011440	0.3311208	0.0000265	0.4075750	0.5498473	0.3157882	0.6490512	0.0000000	0.3750575	0.0000385	0.7719368	0.2303198	0.4437175	0.0000620	0.0707334	0.4151562	0.6578137	0.0075629	0.7767791	0.0354598	0.0000000	0.2741345	0.5906886	0.3182042	0.0004871	0.0004975	0.6234539	0.0275466	0.6781365	0.0000000	0.4641028	0.0989295	0.0061717	0.0788678	0.0353532	0.4366041	0.4833542	0.5827039	0.0003919	0.0039613	0.0159400	0.0773508	0.3147833	0.0712656	0.6757739	0.5861071	0.4510095	0.1842690	0.1490574	0.3525957	0.6355205	0.5743896	0.6932219	0.3706935	0.0002930	0.0102306	0.6236885	0.7207873	0.7484692	0.6769017	0.0000000	0.6256941	0.3394189	0.1811615	0.5021766	0.6870307	0.1736121	0.6727342	0.1296422	0.6284888	0.4555904	0.6969229	0.1037780	0.6370007	0.0000000	0.5330940	0.6757013
0.0798377	0.0010146	0.4294797	0.6379583	0.5731772	0.7235562	0.4271241	0.3802588	0.3102214	0.3175364	0.1800233	0.1188248	0.1269912	0.5851851	0.6097477	0.6232137	0.1659632	0.2384840	0.4068201	0.4680195	0.2709091	0.0021120	0.5770383	0.5742113	0.2921939	0.0004356	0.4599678	0.3537846	0.0001824	0.0000000	0.0308083	0.0075709	0.1702597	0.0834930	0.1523285	0.0839412	0.7198372	0.5859677	0.4586105	0.4417484	0.5174578	0.1043648	0.2257573	0.3648510	0.3085612	0.2035020	0.1853971	0.6004410	0.1512189	0.1557621	0.5787879	0.1358392	0.0000000	0.5907261	0.1170890	0.5053039	0.3443602	0.1495303	0.0359050	0.0152889	0.3479462	0.4590918	0.0713963	0.6049487	0.3778424	0.0844344	0.6962922	0.2713732	0.4704441	0.0004691	0.6038009	0.6969553	0.5345074	0.5951369	0.2332181	0.4893305	0.6709356	0.5818732	0.2401523	0.0017114	0.0000000	0.7172627	0.5441261	0.0896241	0.5092861	0.0247116	0.7157151	0.6273381	0.6408373	0.0000000	0.0274268	0.6773782	0.5281689	0.5774229	0.5749557	0.1772607	0.2087830	0.6301701	0.7615141	0.6134043
0.5032360	0.4856709	0.6153275	0.1167170	0.5983145	0.0780208	0.0318097	0.5404382	0.0984821	0.2826738	0.0011700	0.3212508	0.3069002	0.7039556	0.5847847	0.7020445	0.0045885	0.6197021	0.6486943	0.4661188	0.0409719	0.0002205	0.0590110	0.5829771	0.2751797	0.0145263	0.6482107	0.2799756	0.0489994	0.0367105	0.2280371	0.6177952	0.5564998	0.7060476	0.1345598	0.0000455	0.2722142	0.0018635	0.5950614	0.3023661	0.2415082	0.3181295	0.6040191	0.1090896	0.4058735	0.1171191	0.3720145	0.3707836	0.0003843	0.3789421	0.0363801	0.6594058	0.2814843	0.3189824	0.2147133	0.1765496	0.0761604	0.2361694	0.3131498	0.7167850	0.7345756	0.4266327	0.2082697	0.1651303	0.0015796	0.0000000	0.6855702	0.0674813	0.6119713	0.0911480	0.3677609	0.6695223	0.4005237	0.2216526	0.2232189	0.6575140	0.0344475	0.4629959	0.0309264	0.4380929	0.3103015	0.7059475	0.0058846	0.4670266	0.3762262	0.3902312	0.4247885	0.4529304	0.5302838	0.4191735	0.4517741	0.5999142	0.1997189	0.5239663	0.6517400	0.0391098	0.4123614	0.5691261	0.7198520	0.6615090
0.5556068	0.5754415	0.6008787	0.0283114	0.5432294	0.0272739	0.0046299	0.0035867	0.2929265	0.0003087	0.2977574	0.7359124	0.7331752	0.2673884	0.6881671	0.0000017	0.0108048	0.6248707	0.6090903	0.6923052	0.0324257	0.2658909	0.7162010	0.3179086	0.5596399	0.4758618	0.8006643	0.6315497	0.6321242	0.6747164	0.3037009	0.4005778	0.5273060	0.6612892	0.6292324	0.3526698	0.2370538	0.4882944	0.8095670	0.3256573	0.0076804	0.6514121	0.1093306	0.6585029	0.2507642	0.2188032	0.6723208	0.0016051	0.2608879	0.3558058	0.0813537	0.2101581	0.0229426	0.1811730	0.6284734	0.0915490	0.0408779	0.5683507	0.3676327	0.4579855	0.6767719	0.2264181	0.0610291	0.3731380	0.2217240	0.3376924	0.1049958	0.5794381	0.5598784	0.2124646	0.2310854	0.4295448	0.3597506	0.0000417	0.6049064	0.7750123	0.0000810	0.0000666	0.2091495	0.7220639	0.0684721	0.7009526	0.7003869	0.4217408	0.0000045	0.0056138	0.2996465	0.5236762	0.3512237	0.2498916	0.7546827	0.0000877	0.6310983	0.3924873	0.6052539	0.0641809	0.6099796	0.0007128	0.0001308	0.8046231
0.6216559	0.6547158	0.7254452	0.0655521	0.6643174	0.0297217	0.0104350	0.0073438	0.0173608	0.2978745	0.0016897	0.2613829	0.6758716	0.0000000	0.0378590	0.8548169	0.2540578	0.5748093	0.4745292	0.6203853	0.7449463	0.6330885	0.6402851	0.2846514	0.5991071	0.0363307	0.8103027	0.0160206	0.5456597	0.5480829	0.5806909	0.6748219	0.4033948	0.5874595	0.7433424	0.7032709	0.0000024	0.6639665	0.6553734	0.3651476	0.0596944	0.7247591	0.2343353	0.3541503	0.2900161	0.5785293	0.4317226	0.3096028	0.0011585	0.6460926	0.0466161	0.2571847	0.1030517	0.7741757	0.5411641	0.0000000	0.0480370	0.3786676	0.6663975	0.7423456	0.6847282	0.4439188	0.0355613	0.2199482	0.0079231	0.1874103	0.8217498	0.5454202	0.6723913	0.3687246	0.2547183	0.2377714	0.3540605	0.2772269	0.4937704	0.7448380	0.1169850	0.3525013	0.2745059	0.6548473	0.2163476	0.6638095	0.1780381	0.3194303	0.3486346	0.0000000	0.1953497	0.6041030	0.6643270	0.2743425	0.6494347	0.5546791	0.5260008	0.6852365	0.6438077	0.0020248	0.5867502	0.0001287	0.6440015	0.6703265
