YMR043W	YAL051W	YLR131C	YOR140W	YGR044C	YCR018C	YDR146C	YKL185W	YCR097W	YCL066W	YJL194W	YFR017C	YJL160C	YKL163W	YJL159W	YKL178C	YER078WA	YER079W	YOR138C	YER078C	YMR165C	YKR040C	YKR042W	YLR079W	YNL327W	YJL077WB	YDL179W	YNL328C	YGL201C	YMR262W	YML125C	STA3	YJL080C	YGR086C	YIL069C	YGL028C	YKL164C	YIL158W	YMR261C	YJL078C	STA2	STA1	YNL160W	YPL187W	YBR070C	YIL122W	YBR071W	YJL200C	YGL227W	YNL079C	YNL078W	YJL198W	YKR097W	YBR157C	YGL008C	YLR105C	YGL089C	YLR286C	YGR041W	YNL146CA	YNL289W	YGR189C	YDL127W	YJL196C	YLR438CA	YBR158W	YFL022C	YPL025C	YPL024W	YOR236W	YDR452W	YNL145W	YER188CA	YNL241C	YIL099W	YJR044C	YLR439W	YER190W	YLR066W	YNL335W	YIL009W	YJL207C	YKL079W	YER127W	YGL226CA	YER074WA	YNR062C	YPL262W	YPR113W	YGL140C	YDR112W	YDR389W	YNR063W	YDR397C	YGL139W	YNL097CA	YNL238W	YPL050C	YLR194C	YPL044C
0.0000000	0.2915339	0.6139666	0.0009762	0.2446060	0.0146401	0.8602136	0.5305775	0.8919396	0.4445562	0.4969704	0.3286761	0.7025354	0.4939499	0.6444489	0.6288124	0.4024716	0.5100370	0.2020024	0.4929223	0.0589323	0.6853754	0.5329018	0.0000220	0.1796740	0.2723681	0.3374509	0.2571863	0.4254122	0.2913471	0.4813315	0.6014490	0.8128776	0.2514369	0.3992329	0.4673605	0.3032268	0.1985883	0.5749503	0.6862570	0.6997402	0.0000249	0.0391218	0.0842651	0.1500996	0.2370400	0.6080752	0.3641320	0.6108593	0.1169647	0.1075657	0.1503387	0.4635673	0.4689485	0.0000000	0.5431875	0.5485826	0.0456302	0.1858392	0.7213987	0.7580028	0.2669899	0.7823461	0.1854395	0.7587718	0.4466586	0.0975597	0.4181212	0.0000000	0.0440347	0.7616975	0.3287842	0.2500647	0.6535301	0.0051845	0.2652672	0.1617271	0.1240801	0.4676041	0.3053837	0.3139320	0.1573467	0.4435536	0.0463271	0.6632627	0.6161595	0.8191999	0.2105899	0.5715323	0.0998753	0.6758879	0.4724996	0.3886163	0.3224048	0.5480163	0.3803815	0.0000000	0.5374602	0.2582429	0.6420796
0.0001847	0.1143344	0.0075767	0.6261340	0.0000046	0.5619344	0.1662695	0.5440500	0.7126507	0.4760322	0.4169759	0.0032319	0.4821356	0.7363438	0.3830770	0.1592973	0.4916902	0.0001953	0.6950501	0.2950838	0.2192895	0.0570728	0.3253507	0.5680006	0.1780631	0.7430019	0.2501234	0.4713094	0.7950969	0.6382117	0.6449413	0.3544892	0.0026027	0.4703371	0.1468961	0.0709383	0.0768072	0.0007092	0.7950599	0.2953900	0.6345624	0.4247787	0.1137824	0.2713519	0.3656584	0.2245223	0.2015590	0.6569353	0.0000016	0.5410259	0.5074844	0.8136996	0.6581120	0.0077533	0.5195337	0.3188802	0.2801138	0.7040814	0.7289571	0.0073460	0.6094855	0.4054709	0.0053391	0.4078788	0.3774714	0.5328001	0.0382410	0.1662400	0.3127986	0.6561871	0.6661768	0.0919142	0.0007684	0.4977270	0.1247049	0.0000990	0.0012416	0.0007569	0.0000091	0.0000000	0.0579403	0.1517622	0.6484355	0.6977906	0.1379217	0.5847873	0.7219534	0.5022380	0.2732316	0.3887224	0.0539785	0.0480038	0.6131347	0.0113280	0.0093096	0.0000869	0.6337046	0.5724109	0.5050751	0.7564521
0.0000770	0.6041732	0.4479090	0.0396440	0.1594389	0.0000000	0.7442779	0.0060027	0.7507500	0.4372827	0.0471687	0.0001268	0.6774477	0.7042690	0.8310764	0.5515205	0.4434825	0.5603428	0.4029705	0.3775450	0.3511472	0.1160327	0.4219291	0.0002964	0.0048047	0.5769846	0.3967041	0.3290267	0.3346589	0.2214473	0.6245056	0.5483083	0.7113697	0.3622988	0.6477767	0.3070627	0.0201608	0.7081365	0.2731219	0.4579429	0.6082610	0.0000269	0.0385002	0.1295779	0.0178650	0.6254931	0.5399087	0.6324064	0.0385878	0.4015595	0.0890529	0.6339283	0.6573177	0.6147240	0.2023987	0.5695266	0.0018727	0.3859413	0.5975778	0.3454221	0.6979222	0.6639681	0.7440868	0.0002357	0.7098654	0.0866761	0.1838605	0.4544234	0.1688069	0.1778520	0.3648038	0.3281076	0.2655521	0.3063780	0.5359360	0.2370660	0.1296615	0.0953646	0.1536555	0.1376592	0.4247179	0.0821327	0.5840927	0.3588412	0.5117557	0.6272037	0.7875832	0.0007763	0.3237872	0.1378463	0.3336084	0.6793760	0.0000000	0.4236329	0.5594671	0.4088811	0.2881160	0.4294847	0.1828975	0.2231010
0.0647290	0.7350892	0.6868672	0.0945644	0.2412886	0.0441821	0.5608375	0.0198545	0.6852423	0.5362925	0.0091924	0.0004074	0.0000000	0.4510709	0.4985563	0.7757453	0.4390858	0.3947101	0.1779777	0.5933862	0.0274974	0.2788578	0.0163082	0.0001113	0.3992053	0.0000000	0.1810377	0.5295823	0.6568557	0.0715934	0.0827237	0.4237388	0.6476352	0.2888488	0.6476310	0.2487900	0.2774054	0.0050181	0.2336265	0.4678722	0.6500648	0.0000187	0.0114000	0.2850217	0.0885340	0.7855494	0.6190010	0.3523980	0.2357063	0.6808231	0.3869645	0.6425322	0.4580750	0.4875357	0.5480546	0.5941110	0.0007058	0.4391398	0.0314095	0.3266629	0.6036067	0.0001599	0.7532824	0.7870703	0.5846348	0.3687903	0.0463543	0.0005029	0.1283819	0.1911299	0.0013453	0.2714412	0.7101291	0.1271328	0.5999499	0.6132361	0.6609470	0.0428363	0.3922927	0.4807729	0.2701877	0.3517658	0.5063292	0.1309875	0.4398168	0.0000000	0.3735703	0.0401792	0.0003880	0.2952490	0.5269539	0.0000000	0.6039048	0.5238763	0.4723901	0.5127141	0.0328253	0.3211875	0.4150523	0.5206047
0.0968699	0.3991129	0.0640736	0.6749359	0.1227461	0.8618866	0.1855800	0.2791911	0.6501235	0.4321375	0.0061570	0.0024538	0.6930259	0.7805744	0.2415689	0.1877423	0.6190112	0.6545734	0.5755951	0.2621227	0.2192277	0.6043897	0.3231900	0.1598389	0.1075551	0.6634060	0.3251359	0.6614535	0.4069479	0.2825833	0.0106967	0.3287026	0.2151893	0.4386037	0.6838880	0.0080515	0.6083035	0.6357376	0.6988952	0.0110638	0.6207798	0.4830037	0.0192146	0.3734729	0.1635901	0.6650148	0.3282982	0.0999181	0.0001504	0.2681716	0.6663819	0.3499702	0.7411870	0.0190057	0.0002280	0.3912124	0.3568311	0.7069428	0.4216059	0.0838585	0.0079486	0.0640561	0.3214110	0.4244208	0.6603291	0.5852947	0.0240188	0.1346566	0.1582501	0.6300059	0.3595731	0.0340676	0.5825419	0.5528019	0.0917579	0.3218063	0.2396264	0.0179365	0.6666234	0.6498836	0.0480214	0.7250159	0.1686587	0.0000000	0.5512765	0.3418669	0.0235017	0.0472063	0.0006809	0.2468577	0.0374881	0.1619175	0.6832990	0.4843574	0.4396089	0.0948099	0.2267037	0.6010234	0.7493128	0.6448157
0.0004607	0.6814735	0.5913630	0.0009948	0.6411539	0.0118089	0.7541137	0.3409927	0.5663527	0.5947074	0.0002236	0.0005585	0.7562839	0.5022291	0.7335790	0.0000000	0.2476478	0.6199866	0.1022747	0.4199901	0.5194664	0.2932352	0.0106903	0.6908686	0.0492109	0.5860629	0.2239020	0.3413469	0.6917830	0.0189933	0.2011939	0.4368846	0.6512438	0.5790324	0.6769566	0.5146094	0.2911680	0.4416954	0.6029322	0.4965390	0.4698510	0.6023322	0.0004578	0.5949206	0.3034519	0.1062646	0.4621396	0.2559392	0.1523690	0.6073591	0.2418158	0.5435262	0.4275529	0.4462924	0.5220420	0.6012015	0.0018490	0.1110846	0.3970091	0.7333913	0.0825484	0.2351409	0.6692558	0.4644887	0.6281947	0.1138838	0.3262290	0.4448250	0.0076992	0.0090417	0.6410681	0.3920846	0.4581067	0.2250991	0.0956105	0.1595285	0.1569200	0.5501581	0.5048410	0.2400442	0.5920486	0.0059063	0.2099945	0.0828483	0.5755385	0.3035943	0.5735256	0.0501889	0.7829053	0.0859627	0.6572765	0.7752893	0.7100184	0.4199542	0.7357726	0.7921023	0.1226981	0.4874471	0.0322754	0.0000587
0.0157187	0.6467280	0.3514893	0.0159994	0.5827089	0.0000000	0.6503203	0.4941307	0.1151841	0.1440196	0.0020491	0.0000000	0.6380139	0.6865470	0.6957342	0.0000158	0.0494730	0.3353632	0.2617709	0.7461682	0.2758556	0.3342995	0.5440216	0.2219357	0.1995216	0.5891064	0.1740992	0.1060154	0.3721251	0.0291896	0.0515729	0.6178540	0.6862475	0.2470098	0.4280434	0.7725075	0.2627781	0.0264571	0.1331739	0.6253133	0.5829981	0.0069967	0.0038724	0.0836421	0.0000000	0.2203158	0.4452853	0.6440822	0.0726986	0.0776721	0.5857363	0.6999927	0.6618284	0.4238266	0.1905376	0.7800928	0.5213874	0.5400725	0.6756974	0.2486417	0.0964890	0.3627688	0.7661360	0.0008161	0.6547584	0.0526658	0.5805970	0.5227036	0.0219024	0.0305935	0.6244946	0.4879032	0.6792272	0.3044685	0.0159507	0.1766644	0.1731662	0.0662694	0.7158916	0.3510138	0.3530877	0.1507143	0.4851770	0.3143607	0.6297921	0.4084274	0.7253790	0.0114146	0.0000020	0.1527177	0.3986340	0.3292658	0.6187506	0.4104312	0.5837639	0.1252736	0.2893256	0.7379068	0.2274853	0.5984884
0.0684969	0.4834506	0.0668810	0.4219124	0.0541286	0.7250145	0.5363586	0.2232430	0.7147083	0.5443000	0.1218374	0.0009441	0.5485431	0.4396542	0.2933203	0.3724034	0.6542577	0.6651975	0.4610289	0.5471481	0.0002527	0.6367748	0.0177539	0.3296168	0.0035609	0.0000000	0.6756413	0.6121065	0.7636311	0.5537252	0.5995973	0.5040455	0.6976144	0.3758244	0.6842414	0.0319412	0.0000000	0.0044980	0.3162952	0.3966571	0.6537422	0.0000823	0.0000000	0.0784516	0.1844646	0.0000000	0.3429176	0.0131849	0.3222456	0.6953051	0.5097630	0.0000000	0.7523465	0.2330321	0.1434203	0.0770490	0.4324369	0.6334093	0.7246348	0.6496407	0.0025149	0.3992960	0.5587506	0.3414868	0.7018802	0.0217403	0.5670321	0.6482154	0.0281728	0.6553450	0.2328005	0.2435281	0.0318212	0.0015508	0.0000000	0.5885417	0.4020341	0.6326782	0.0028158	0.0000000	0.2646192	0.2173532	0.6055281	0.7542392	0.6034733	0.7579874	0.2706016	0.0530158	0.6442962	0.1922132	0.4713817	0.7890531	0.2317930	0.5315153	0.3835717	0.2638664	0.3613963	0.4425178	0.2604826	0.6110976
0.0000813	0.6719316	0.0022706	0.7215153	0.7268561	0.1323795	0.3887526	0.0057438	0.0160412	0.0015925	0.5400043	0.6334977	0.6372785	0.1008360	0.0016884	0.0002024	0.5684474	0.2101751	0.1355959	0.1337541	0.7430782	0.1875353	0.6777202	0.6357012	0.0213381	0.6511676	0.0439244	0.3274897	0.6118968	0.5725692	0.0202170	0.6559267	0.0001178	0.0847625	0.6376854	0.0002772	0.3409001	0.4663454	0.3553547	0.1747154	0.0328152	0.0924556	0.0763029	0.5292766	0.0103042	0.4655856	0.2454065	0.7444147	0.0227266	0.1837595	0.0013396	0.0300142	0.5616460	0.1868229	0.6944018	0.4276665	0.0002553	0.6650239	0.6881590	0.2160407	0.0012308	0.5612868	0.5608232	0.0000405	0.1999069	0.0543212	0.6754120	0.0010193	0.4004612	0.0485945	0.0000190	0.2001085	0.0297112	0.5170872	0.6713861	0.3482595	0.0001437	0.1305641	0.6350725	0.7258251	0.2507337	0.1298224	0.7268058	0.7371769	0.4277916	0.5832794	0.5807746	0.0063640	0.0000269	0.2738525	0.2156337	0.6075818	0.6663027	0.7134144	0.3970700	0.5072542	0.4034156	0.3675183	0.2151666	0.0620814
0.0607434	0.7671842	0.0990317	0.2662714	0.4835257	0.1151332	0.3848865	0.0003017	0.7277936	0.4945907	0.5385544	0.0001153	0.4991633	0.1942211	0.5880646	0.0017675	0.4816954	0.2993847	0.2889410	0.2155291	0.2005507	0.6557983	0.5045109	0.2167394	0.0063850	0.5299571	0.6218359	0.6969761	0.6138861	0.5402611	0.1723644	0.6268591	0.3362360	0.5329015	0.3175713	0.3293920	0.3160157	0.0151692	0.3539877	0.6014037	0.5008201	0.0009249	0.0453592	0.1747585	0.0513752	0.7663986	0.2892066	0.5452873	0.0002495	0.6861756	0.0437263	0.5199992	0.6740668	0.2258536	0.1863063	0.5128821	0.4503275	0.7919520	0.7394729	0.6420297	0.1589749	0.0456742	0.4348370	0.7471004	0.6309861	0.0843585	0.3836228	0.0000014	0.5910862	0.0418375	0.0002560	0.3474385	0.0447465	0.0018000	0.7116999	0.1596207	0.6260121	0.3414489	0.7234829	0.6507033	0.6549200	0.0585880	0.6803889	0.1852910	0.5917781	0.5128332	0.4260151	0.0184527	0.2596184	0.1119540	0.3875537	0.3666679	0.5976377	0.3826194	0.2767406	0.5781907	0.0000000	0.3589731	0.0000000	0.6252257
0.0875108	0.7771321	0.0604930	0.1314698	0.0335785	0.6978596	0.2649461	0.0006138	0.7045388	0.4836811	0.4682684	0.0054747	0.6177675	0.1727523	0.6332003	0.5864147	0.6420529	0.0003739	0.5420256	0.2906474	0.6333348	0.3759122	0.0058210	0.6498800	0.0075798	0.0000000	0.6880405	0.6070229	0.7384209	0.5809590	0.0467769	0.2549477	0.3837553	0.5096436	0.5558588	0.0212158	0.3898922	0.7399078	0.4831418	0.1945993	0.5969564	0.4419108	0.0090622	0.1867201	0.0072354	0.5503603	0.2664198	0.1069932	0.3664641	0.3219748	0.2333095	0.5791751	0.1213599	0.1116974	0.3768474	0.2635134	0.0125405	0.0000000	0.1407426	0.2747981	0.2516296	0.0000962	0.7957373	0.0095941	0.6314710	0.0452674	0.4438799	0.5753603	0.4529985	0.6395781	0.0000002	0.2012415	0.3084148	0.0063792	0.7315405	0.2250193	0.4258175	0.0608914	0.7722568	0.6781544	0.5816583	0.0544129	0.3581396	0.7735459	0.5594705	0.1997892	0.3381435	0.0050720	0.7289379	0.4218060	0.1606542	0.3829707	0.0000000	0.1588656	0.5991497	0.0014580	0.4586614	0.6570226	0.4988110	0.6429796
0.0382152	0.6656855	0.0779946	0.6475005	0.2836123	0.0000000	0.0844152	0.0175460	0.5523992	0.4703744	0.0010521	0.1465010	0.6236221	0.0628841	0.1069580	0.7925436	0.5895823	0.2780770	0.4973961	0.2157925	0.0024080	0.7976013	0.3835772	0.2899577	0.0000000	0.6841819	0.6964270	0.6052286	0.3718471	0.6023599	0.2246550	0.3120166	0.0335001	0.5103054	0.5888238	0.0020953	0.4017852	0.4532707	0.5821493	0.0134291	0.6532467	0.2283594	0.1124146	0.1938811	0.1308363	0.6421543	0.0941708	0.7231332	0.3617993	0.5254956	0.3394176	0.4190568	0.7005134	0.0106204	0.7052279	0.4790384	0.5629604	0.7947329	0.3815572	0.1837719	0.0846519	0.0000345	0.3362140	0.5026840	0.4707754	0.6488003	0.1022288	0.1261394	0.0000000	0.6349569	0.0758911	0.0426866	0.0666764	0.5819862	0.5380482	0.2551148	0.2621731	0.2357970	0.7172675	0.2929597	0.0608480	0.6242714	0.0000000	0.3434155	0.1050559	0.5862891	0.5015364	0.0000000	0.1610022	0.0000000	0.0049943	0.5477411	0.4706102	0.6959852	0.0447507	0.0022784	0.6320787	0.2689721	0.4802996	0.5392588
0.1270039	0.5067420	0.6298936	0.0004006	0.6364648	0.0162566	0.4150043	0.5303315	0.0000000	0.6170090	0.2320188	0.3415043	0.6076331	0.5970647	0.5743642	0.5907013	0.3044032	0.6344768	0.0000000	0.5504900	0.1519441	0.7231252	0.0036509	0.1194009	0.3693669	0.6141675	0.0993785	0.0000000	0.7761387	0.0083195	0.0851128	0.0031970	0.7248552	0.3948229	0.7580026	0.6140654	0.1960413	0.0263695	0.6135855	0.4251266	0.6077108	0.4700080	0.0134781	0.3361041	0.2675389	0.2871852	0.6435740	0.5853236	0.1796995	0.2331919	0.0614090	0.6622387	0.4834347	0.4938550	0.2909518	0.5218292	0.0083116	0.3756121	0.4539856	0.3463560	0.2151011	0.2328467	0.6683338	0.3382108	0.5939308	0.3504769	0.0472990	0.0063683	0.0000000	0.0446616	0.5767307	0.5036429	0.3737052	0.2924286	0.0554105	0.1079016	0.3651086	0.0484302	0.7736611	0.4774122	0.5930510	0.0167497	0.2036688	0.2303769	0.3370590	0.6465937	0.1795358	0.0294376	0.0005284	0.1742420	0.4512449	0.5097118	0.8005226	0.3489124	0.3707345	0.3951178	0.2025871	0.5179724	0.0000000	0.6714475
0.0022267	0.6386939	0.0024295	0.6918391	0.0000448	0.6775789	0.6378255	0.5041584	0.6844731	0.4305855	0.7168900	0.1493635	0.6793599	0.4713555	0.4243363	0.6605286	0.6947870	0.6885685	0.5245103	0.4145290	0.0000539	0.4065604	0.0765120	0.6499024	0.0005832	0.3283351	0.4994347	0.8867948	0.5554411	0.1121569	0.2013400	0.5000075	0.2701384	0.6242388	0.4468336	0.0027032	0.2176078	0.0001113	0.2434860	0.7406321	0.5955463	0.0002376	0.0006665	0.6561500	0.2272458	0.2107148	0.3765693	0.7332566	0.0002226	0.2084525	0.1511587	0.6628730	0.6482515	0.2675117	0.6405535	0.2256925	0.0001179	0.0182405	0.3632599	0.4205528	0.4182973	0.1574533	0.1716019	0.0986651	0.3813872	0.0677721	0.6203434	0.1058411	0.3549712	0.7643400	0.6076019	0.2828417	0.0036272	0.0426370	0.0001765	0.3511678	0.3917766	0.1077324	0.0002089	0.2235066	0.7517921	0.1184291	0.5867547	0.0333175	0.4689001	0.6655925	0.3202715	0.0169932	0.0000464	0.1931385	0.5711593	0.0000000	0.6142272	0.5352697	0.4121026	0.0000001	0.4513752	0.7306223	0.3560528	0.0006515
0.2827230	0.0000000	0.1509044	0.2014696	0.0021126	0.6236419	0.1086913	0.1609191	0.2460477	0.1332081	0.0257057	0.0000000	0.0000000	0.3229028	0.3840016	0.0798060	0.0000000	0.2806899	0.7062481	0.5669314	0.1570143	0.0465572	0.0020129	0.0039685	0.2251823	0.6630393	0.0811987	0.6759684	0.0105699	0.4503659	0.0178019	0.3687212	0.2872719	0.0601613	0.5452461	0.0038036	0.5194699	0.1591106	0.7841195	0.0350310	0.4989866	0.3932676	0.3346164	0.7202339	0.1733550	0.2084007	0.4222036	0.2348942	0.0101846	0.4038348	0.5821211	0.5798106	0.0352288	0.0104990	0.5598567	0.0010489	0.1502436	0.7200827	0.0000000	0.5148695	0.3715848	0.3896737	0.8459472	0.3357178	0.5442776	0.4839691	0.0220896	0.2219757	0.3104584	0.6785067	0.6633783	0.1376069	0.3612573	0.2855726	0.4049274	0.5191371	0.3130853	0.0094692	0.6365652	0.7020043	0.7053586	0.6961361	0.0000000	0.0000000	0.0471648	0.5179641	0.0298970	0.0000000	0.0906567	0.4661883	0.3717108	0.4525602	0.4033909	0.0033033	0.6541351	0.0314696	0.6725343	0.1635207	0.7075493	0.7586544
0.0000419	0.5110981	0.0028435	0.0000000	0.0000047	0.6553492	0.2417376	0.0077985	0.3910327	0.5135165	0.6966970	0.2067404	0.6619853	0.2770209	0.0003334	0.0033346	0.2195574	0.0000343	0.0081716	0.3192409	0.4660560	0.0003293	0.5842517	0.6280897	0.0509753	0.5069223	0.7838992	0.0000000	0.5887854	0.2737775	0.5163301	0.0745686	0.5198937	0.6348120	0.6840838	0.5393489	0.0000000	0.6456524	0.5220752	0.2918958	0.5375708	0.2391595	0.0852893	0.1850231	0.0448208	0.4766858	0.6098491	0.0017505	0.0007562	0.0792628	0.0726077	0.6526597	0.6886971	0.7078625	0.0926405	0.0036305	0.4744818	0.6539546	0.0000000	0.0429981	0.6826862	0.2476079	0.0317994	0.0081760	0.0805303	0.3676644	0.0999689	0.0010291	0.6903889	0.0000000	0.0000279	0.1658674	0.0022482	0.3893277	0.7100442	0.0407878	0.1780703	0.5265228	0.0000000	0.3026954	0.7012781	0.4940668	0.7992589	0.7688248	0.1965335	0.5680425	0.6558807	0.0069881	0.0067940	0.6638251	0.0586660	0.4845384	0.2956321	0.0303128	0.2261915	0.7091705	0.0000000	0.8781618	0.6593340	0.3109578
0.0002224	0.6640267	0.0000017	0.1857787	0.0011428	0.7341592	0.5055129	0.0364729	0.6000771	0.5002106	0.0003295	0.2117615	0.5404278	0.3174228	0.1478582	0.0010789	0.7768326	0.1140480	0.3237801	0.6723046	0.0001616	0.6879515	0.0020615	0.6664037	0.0013671	0.6766261	0.2424060	0.5918565	0.5442177	0.7033076	0.7746831	0.5579478	0.0005915	0.2349534	0.7626028	0.0010624	0.2321716	0.0005033	0.1252260	0.3363464	0.5471371	0.7559943	0.0288987	0.6377409	0.0264294	0.6350294	0.2380657	0.6961159	0.0000091	0.0000218	0.0000411	0.8239700	0.0000000	0.3354869	0.4296049	0.3752911	0.4938750	0.6256139	0.3586616	0.6640041	0.7412676	0.0002660	0.0232912	0.0000229	0.3064968	0.0326729	0.4068721	0.5150229	0.6811388	0.7516240	0.2279274	0.3247114	0.6595154	0.4776767	0.2719914	0.1492459	0.3194329	0.4469511	0.2642099	0.4126756	0.3942045	0.2120502	0.5645871	0.7808022	0.4293680	0.1820383	0.6261850	0.0033953	0.0003703	0.0000000	0.2703373	0.5556606	0.3489332	0.2800158	0.4872214	0.6433307	0.5266204	0.7485903	0.2176542	0.1412334
0.0000474	0.2377676	0.0004162	0.5816003	0.3179261	0.0774252	0.7118929	0.0108970	0.5651771	0.3701967	0.0001704	0.3678905	0.7370333	0.6357252	0.4462042	0.7114858	0.0000000	0.1475882	0.0882898	0.5253002	0.0256158	0.4258994	0.0009520	0.5750904	0.0045448	0.5753374	0.6927993	0.7654095	0.6676268	0.4577068	0.6264767	0.4295263	0.2436622	0.0054957	0.6245176	0.5244289	0.1472528	0.3633522	0.1631529	0.2042219	0.5816281	0.0000629	0.0095944	0.1309225	0.0099222	0.3016441	0.7528219	0.2190003	0.5346306	0.2172891	0.0577154	0.4520448	0.0071549	0.5101643	0.4974527	0.6067428	0.0444801	0.4172041	0.1898407	0.6937560	0.2206343	0.5899306	0.3060931	0.5550540	0.4435337	0.0000000	0.5606331	0.1498740	0.6511794	0.0403343	0.2157200	0.3061644	0.5399049	0.0849108	0.2900706	0.0036440	0.3528680	0.6393260	0.5685646	0.0450656	0.3669542	0.0000000	0.7371730	0.6887249	0.7509300	0.2270360	0.0000000	0.0559468	0.0000343	0.0602179	0.4126686	0.6217394	0.6681065	0.4300713	0.7090557	0.6365086	0.2956131	0.5231334	0.2237129	0.1535861
0.0729181	0.3019890	0.0339241	0.6274532	0.0851633	0.3907232	0.4728132	0.4127372	0.4433078	0.4344048	0.3785745	0.0152629	0.5816396	0.5068615	0.5565152	0.7252774	0.3300745	0.2474623	0.1243158	0.6763215	0.7408014	0.2141900	0.3178992	0.2952750	0.0220698	0.0430891	0.6410225	0.8366088	0.3956680	0.4852943	0.5710061	0.5718518	0.1843807	0.4767361	0.6958617	0.0142302	0.0618287	0.3770041	0.4304047	0.5600625	0.5557450	0.0783716	0.0003424	0.3674944	0.3349965	0.3910103	0.6667348	0.5438289	0.3908962	0.6839643	0.1694938	0.6246075	0.6553625	0.7708174	0.1652459	0.6794827	0.5569611	0.6448245	0.6892209	0.3376409	0.6511378	0.1872418	0.4214781	0.4151144	0.8189091	0.0000000	0.1930125	0.3194782	0.1587063	0.5165462	0.5382932	0.2503162	0.0747308	0.0007766	0.0821573	0.1480580	0.1274833	0.7239790	0.1821040	0.0237331	0.3090955	0.0250841	0.5910571	0.6946476	0.3535093	0.6697421	0.3507447	0.0972776	0.2653713	0.2602870	0.2215943	0.6494887	0.6375004	0.2385197	0.4173080	0.0006788	0.3789524	0.5155896	0.0091514	0.6689487
0.7396241	0.0000000	0.4286618	0.7914255	0.0347304	0.5864014	0.0572761	0.6592013	0.6868396	0.5057790	0.5598272	0.0029924	0.7041584	0.7501840	0.6320273	0.7676930	0.7181265	0.4515685	0.2916867	0.5316023	0.7094362	0.5041139	0.3172793	0.0002698	0.6818822	0.2249095	0.0006158	0.5271242	0.3872975	0.3017848	0.4796759	0.6007257	0.7229342	0.3217732	0.3821229	0.0007849	0.4504341	0.4125956	0.6086602	0.2799138	0.6268087	0.0002898	0.0000000	0.5745925	0.6346688	0.6771819	0.5349555	0.1957060	0.4739426	0.7186844	0.1264798	0.0000000	0.0981707	0.2332976	0.1011361	0.0587497	0.6349663	0.6812510	0.3550040	0.7209025	0.5618991	0.0020568	0.5037195	0.1923456	0.4825432	0.7874180	0.0418111	0.0059297	0.0303196	0.0000000	0.6034941	0.2674607	0.5075786	0.4921983	0.0734641	0.5408139	0.5868403	0.1692300	0.5426042	0.8160600	0.5301765	0.6696843	0.0596340	0.1851175	0.0267779	0.1452565	0.0023578	0.5999809	0.7330031	0.0162810	0.3608813	0.2424988	0.0375707	0.1061295	0.3323746	0.4536229	0.7006844	0.5071032	0.7928733	0.6923814
0.6495185	0.0000000	0.6258471	0.2076583	0.3020332	0.5946904	0.0905409	0.3021076	0.6791878	0.6805956	0.5506151	0.0215146	0.6269780	0.3490943	0.4800730	0.3999481	0.6952542	0.4431572	0.4248394	0.3421266	0.0007022	0.5856741	0.4803684	0.2854709	0.5669259	0.1243541	0.0047053	0.0000000	0.6927007	0.0138632	0.0627364	0.4924089	0.6812891	0.1742251	0.3831916	0.0023344	0.5610229	0.3748943	0.2151077	0.3163642	0.6568119	0.0001995	0.6046438	0.4920824	0.4057451	0.6677136	0.2780468	0.0016360	0.3141506	0.4223615	0.6785763	0.0000000	0.0049443	0.1636767	0.7433454	0.3712148	0.1700549	0.4452076	0.5414707	0.6601172	0.4561799	0.0008205	0.6600997	0.4158938	0.6334537	0.6816052	0.4262293	0.4295747	0.0883154	0.2166517	0.6694976	0.2276802	0.6597897	0.4447789	0.0000167	0.5017256	0.4200789	0.0220286	0.0949275	0.6771486	0.4517993	0.2644192	0.4810215	0.0653184	0.6373385	0.2235809	0.1498593	0.4922991	0.5686409	0.0000000	0.0039673	0.2079868	0.0131857	0.0141302	0.0092954	0.7095043	0.0044684	0.1196831	0.3295717	0.7552587
0.0517871	0.7764644	0.0528128	0.5287207	0.0001343	0.4675658	0.1063473	0.4235215	0.5077884	0.3786871	0.6151649	0.0168125	0.5796690	0.4011544	0.4455098	0.3701673	0.5542593	0.0002148	0.5347445	0.2189718	0.0001325	0.3525019	0.0954970	0.1992659	0.3923148	0.7742806	0.6839500	0.6846130	0.3789541	0.0328051	0.0004010	0.3400808	0.0344649	0.6508711	0.4512352	0.0003430	0.4515466	0.5852348	0.6267283	0.0778249	0.5753695	0.0001893	0.2842158	0.2306100	0.2873031	0.0000000	0.6349247	0.0840763	0.0019022	0.3039610	0.2502791	0.4135730	0.6778100	0.0017357	0.6393919	0.2450134	0.6854143	0.7069157	0.4158430	0.2109305	0.5824505	0.5025681	0.2296364	0.0411918	0.5758324	0.7090359	0.0112987	0.0738448	0.2788268	0.6067142	0.6273436	0.3847618	0.0870381	0.0116116	0.1179757	0.3969409	0.1191990	0.1756705	0.0005366	0.0000000	0.6748813	0.3743319	0.4767820	0.2340627	0.0738776	0.6635818	0.4146139	0.0454853	0.4261961	0.1449386	0.0052409	0.1037577	0.7277253	0.0209046	0.0044409	0.0053956	0.6082572	0.1080724	0.6888699	0.5494982
